date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,population,excess_mortality_cumulative,excess_mortality
2020-03-11,4.962318196509392,0.16494470548845613,0.06833364656191947,2.0000000000000075,0.0,0.0,16.25659209356826,6.550000000000025,20.100000000000083,2.4100000000000095,326113.0000000012,10.64605047007024,36.760382964044524
2020-03-12,4.9542855122818565,0.21360833519261926,0.09902689943339849,2.0000000000000084,0.0,0.0,16.23028505272308,6.550000000000027,20.10000000000009,2.410000000000011,326113.0000000014,10.683729497526983,36.20770337943683
2020-03-13,4.963774896978045,0.2689651395651179,0.13567547515682038,2.000000000000009,0.0,0.0,16.261362787603094,6.55000000000003,20.100000000000094,2.4100000000000117,326113.0000000015,10.755816400086799,35.858300943941416
2020-03-14,5.000659227032183,0.3281298016680214,0.17762877831331705,2.0000000000000093,0.0,0.0,16.382158968530398,6.550000000000032,20.100000000000097,2.410000000000012,326113.0000000016,10.866154963284249,35.74106522453197
2020-03-15,5.073797587694958,0.38716069966730643,0.22380416292050864,2.0000000000000098,0.0,0.0,16.62168709970099,6.550000000000033,20.1000000000001,2.4100000000000126,326113.00000000163,11.016832447414721,35.86478743303565
2020-03-16,5.141159438347179,0.398466840199737,0.26761394959826823,2.00000000000001,0.0,0.0,16.842265647981968,6.550000000000034,20.100000000000104,2.4100000000000126,326113.0000000017,11.207908110609537,36.21627801128986
2020-03-17,5.2117034507707345,0.4155114100463773,0.3092018972342544,2.00000000000001,0.0,0.0,17.073236889509445,6.5500000000000345,20.100000000000104,2.4100000000000126,326113.00000000175,11.432851274110554,36.71427774385391
2020-03-18,5.3253580664232425,0.4656251541734392,0.3521947325572363,2.00000000000001,0.0,0.0,17.445390660021573,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,11.683693770016399,37.265268378072406
2020-03-19,5.53800691439404,0.5628420071943986,0.4021607553002809,2.00000000000001,0.0,0.0,18.14178216760832,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,11.952213835684816,37.78366748541972
2020-03-20,5.910227874871169,0.7112232959581792,0.465453792073143,2.00000000000001,0.0,0.0,19.36084535227382,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,12.230905066947397,38.20627174944207
2020-03-21,6.498847376741623,0.9073508914902912,0.5483461617665584,2.00000000000001,0.0,0.0,21.288727905608116,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,12.513784165433577,38.50238657364777
2020-03-22,7.350606120791525,1.1421970729486841,0.6563783996054631,2.00000000000001,0.0,0.0,24.078542535540972,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,12.797077781476624,38.68072042935861
2020-03-23,8.382702489753322,1.287821043237695,0.7836110459872274,2.00000000000001,0.0,0.0,27.459049112386225,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,13.079818678706065,38.79002563922281
2020-03-24,9.633035270676356,1.4669323629066189,0.9340057958026395,2.00000000000001,0.0,0.0,31.554394300353078,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,13.364546759052656,38.9400194256495
2020-03-25,11.201457125276196,1.7437997893098967,1.1167992725145546,2.00000000000001,0.0,0.0,36.69167727019054,6.550000000000035,20.100000000000104,2.4100000000000126,326113.00000000175,13.654822642010908,39.25148519210171
