date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,male_smokers,life_expectancy,population
2022-06-09,1657589.7300447652,103.22950242675506,93.10265294160425,16778.612554089028,0.6571598415029369,0.5518851877871246,436807.522429007,0.38144326812973717,43.45496163422274,20317.998574414134,3491.000025604928,0.07000000297303026,14.199999623369262,758.0147019142507,322.10448767947685,0.004401547569975803,13.801818826344832,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-10,1657694.6031250434,104.87308027837285,96.03538611861445,16779.30322616796,0.6906720789294016,0.581969159101495,436835.1587393382,0.3832324187766829,43.46007975369371,20317.99893081063,3491.0000192037005,0.07000000222977279,14.199999717526964,758.0110264356892,320.841617214036,0.0038077864046958173,13.725476918724384,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-11,1657799.6415810182,105.0384559747785,98.73617743640767,16780.020050524505,0.7168243565467614,0.6146079294424766,436862.8387067344,0.380059737482642,43.465255816747856,20317.999198108002,3491.00001440278,0.0700000016723297,14.199999788145242,758.0082698267681,319.52159752591206,0.003253221833256836,13.625765736877826,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-12,1657903.2062988882,103.56471786990107,100.86938986463622,16780.75282069883,0.7327701743266849,0.6466991597515417,436890.13038073014,0.37194202353861416,43.470497338597525,20317.99939858103,3491.0000108020895,0.07000000125424738,14.199999841108951,758.0062023700773,318.15207403325155,0.0027485783012516137,13.503046668527812,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-13,1658002.7424908136,99.53619192537357,101.88127268289877,16781.49737247308,0.74455177424857,0.6758697156442972,436916.3605302153,0.3591349274794297,43.475803514614014,20317.9995489358,3491.0000081015714,0.07000000094068563,14.199999880831733,758.004651777559,316.7299572702526,0.002301091127360819,13.35916315265638,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-14,1658097.6158209245,94.87333011080469,101.635848823745,16782.249613065243,0.7522405921602489,0.7007789835658031,436941.3619917151,0.34213319302392303,43.481164529948934,20317.99966170188,3491.000006076183,0.07000000070551432,14.19999991062382,758.0034888331704,315.2414886378871,0.001913762754053259,13.197519423315832,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-15,1658188.0658734525,90.45005252815858,100.22156939091812,16783.000493574003,0.7508805087614288,0.7198655886762927,436965.1978784023,0.3216294681357513,43.486561503473396,20317.99974627644,3491.0000045571423,0.07000000052913584,14.199999932967884,758.002616624879,313.66041512094966,0.0015974099776278573,13.023139567486892,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-16,1658274.9758756799,86.91000222740539,97.89040538837293,16783.738540833405,0.7380472593991267,0.7316805425091598,436988.10090492386,0.2984798580507472,43.491959704574356,20317.99980970736,3491.000003417861,0.07000000039685197,14.199999949725932,758.0019624686604,311.90802950490144,0.0013561053177393164,12.839207616791656,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-17,1658359.6999901496,84.72411446951989,95.01216651703935,16784.45175630381,0.7132154704058423,0.7351371037144501,437010.4278810206,0.2736388204934582,43.49732066493928,20317.99985728055,3491.000002563401,0.07000000029763909,14.199999962294466,758.0014718514965,309.903840486789,0.001176258044542368,12.647527561333256,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-18,1658443.9337838234,84.2337936737302,92.04024027239501,16785.129040240165,0.6772839363531867,0.7296981736164785,437032.6255817421,0.24810791304300922,43.50260923081275,20317.99989296044,3491.0000019225554,0.07000000022322941,14.199999971720867,758.0011038886234,307.5968040884277,0.001029413960038968,12.451923305130533,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
