date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,population
2020-03-11,2.3570603296998804,0.574563665787051,0.27208630034757775,1.0000000000000038,0.0,0.0,0.010000000000000038,1.280000000000005,5715.000000000023,6261.0000000000255,0.26000000000000095,3.8000000000000136,0.23000000000000093,743.000000000003,743.000000000003,0.010000000000000038,17.003374290478,74.23000000000029,32.70000000000013,8.00000000000003,10849.300000000041,2.0000000000000075,2.3000000000000083,12356116.000000052
2020-03-12,3.050018905969164,0.7667629460967764,0.37691806159252733,1.0000000000000042,0.0006140917905623792,0.0,0.010000000000000044,1.2800000000000056,5715.0000000000255,6261.000000000027,0.2600000000000011,3.8000000000000154,0.23000000000000104,743.0000000000033,743.0000000000033,0.010000000000000044,19.196147556901845,74.23000000000032,32.700000000000145,8.000000000000034,10849.300000000047,2.0000000000000084,2.3000000000000096,12356116.000000056
2020-03-13,3.9953680902719686,1.0157477105422035,0.5096293994587794,1.0000000000000044,0.0030462184873949706,0.0,0.010000000000000047,1.2800126050420229,5715.000000000027,6261.000000000029,0.26000000000000123,3.8000000000000167,0.2300000000000011,743.0000000000035,743.0000000000035,0.010000000000000047,21.75238765539459,74.23000000000035,32.70000000000016,8.000000000000036,10849.30000000005,2.000000000000009,2.3000000000000105,12356116.00000006
2020-03-14,5.241322447794486,1.3115522179422083,0.6730195609063033,1.0000000000000047,0.007245879120879156,0.0006493212669683272,0.010000000000000049,1.2800619747899222,5715.000000000028,6261.000000000031,0.2600000000000013,3.8000000000000176,0.23000000000000115,743.0000000000036,743.0000000000036,0.010000000000000049,24.699049306510435,74.23000000000036,32.700000000000166,8.000000000000037,10849.300000000052,2.0000000000000093,2.300000000000011,12356116.000000063
2020-03-15,6.8191140077915815,1.6372679126486445,0.8679196480552951,1.0000000000000049,0.013013594861021398,0.002197398190045257,0.01000000000000005,1.2801489374596056,5715.000000000029,6261.000000000033,0.26000000000000134,3.800000000000018,0.2300000000000012,743.0000000000038,743.0000000000038,0.01000000000000005,28.03285905486672,74.23000000000037,32.70000000000017,8.000000000000039,10849.300000000054,2.0000000000000098,2.3000000000000114,12356116.000000067
2020-03-16,8.484341969967815,1.7174144121852577,1.0639384432166512,0.9911764705882403,0.011214624070782202,0.0037133362960568984,0.010000000000000052,1.2802637716144216,5715.00000000003,6261.000000000033,0.26000000000000134,3.8000000000000185,0.23000000000000123,743.0000000000039,743.0000000000039,0.010000000000000052,31.710542966004656,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000056,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-17,10.282875094153322,1.8426341769476076,1.2649754872282633,0.974264705882358,0.011012778007837775,0.005391013857466083,0.010000000000000054,1.2803742992990532,5715.000000000031,6261.000000000033,0.26000000000000134,3.800000000000019,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,35.698126519914034,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-18,12.417586184868409,2.1703725299311363,1.4934334576965718,0.9560378959276068,0.017988090293208678,0.008106285603183608,0.010000000000000054,1.2804201879519905,5715.000000000032,6261.000000000033,0.26000000000000134,3.8000000000000194,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,39.94810846459623,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-19,15.169831526175575,2.7796055125097676,1.7813454552633825,0.94666643099548,0.03503276132042374,0.01308488550167668,0.010000000000000054,1.2803119089019392,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,44.40541198839554,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-20,18.840560457818533,3.6904572048412874,2.1637204683059768,0.9577373798076972,0.06302311656239298,0.02165335384830023,0.010000000000000054,1.2799457933442002,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,48.97433727183973,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-21,23.70614755732646,4.878912716171378,2.6735524714621963,1.0007690982041906,0.10132357530156232,0.0350522325807954,0.010000000000000054,1.2791828420992961,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,53.57055595969761,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-22,29.985266776592194,6.287852927561644,3.338077249524256,1.0860971856440949,0.1481646271775296,0.054295961765913434,0.010000000000000054,1.2778607902687207,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,58.121710441007956,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-23,37.52034956531429,7.5416330699440355,4.170191906115406,1.208173406363002,0.1883212725809498,0.07952578515766087,0.010000000000000054,1.2758189928308248,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,62.551639003994595,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-24,46.47466747456758,8.959230620169745,5.186857407285338,1.3738255945266173,0.2346637081525842,0.11140629749785162,0.010000000000000054,1.2728846066140704,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,66.79165168350673,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-25,57.12904520838217,10.658062267001927,6.399326313382569,1.596254780898198,0.29283682442407033,0.15060966817833413,0.010000000000000054,1.2689027891557711,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,70.76787176198374,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-26,69.78233658889829,12.656054780406611,7.810137107370492,1.8905330378391336,0.36432703654688353,0.19760527957589716,0.010000000000000054,1.2637268656224863,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,74.4180066010613,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-27,84.6767815302324,14.896517491251984,9.41085994106441,2.2702268630593805,0.4475019031373776,0.252501955803449,0.010000000000000054,1.2572263062950824,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,77.70042156359506,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2020-03-28,101.94202376887684,17.26679665108285,11.18040594480932,2.7448647174302874,0.5383898404105649,0.3149296342734019,0.010000000000000054,1.2492691156295228,5715.000000000032,6261.000000000033,0.26000000000000134,3.80000000000002,0.23000000000000126,743.000000000004,743.000000000004,0.010000000000000054,80.57347567495886,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
