date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,life_expectancy,human_development_index,population
2020-03-11,3.0000000000000124,0.0,0.0,2.0000000000000075,0.0,0.0,5.770000000000022,0.8800000000000034,117.00000000000045,135.00000000000048,0.14000000000000057,7.200000000000026,364.0000000000015,0.060000000000000234,20.023872076623483,25.7000000000001,4.460000000000017,16.500000000000064,72.98000000000029,0.6600000000000027,593162.0000000023
2020-03-12,3.0000000000000133,0.0018422753716871377,0.0,2.0000000000000084,0.0,0.0,5.770000000000024,0.8800000000000039,117.00000000000051,135.00000000000057,0.14000000000000062,7.2000000000000295,364.00000000000165,0.06000000000000026,20.496269765289234,25.70000000000011,4.460000000000019,16.50000000000007,72.98000000000032,0.6600000000000029,593162.0000000026
2020-03-13,3.000000000000014,0.009138655462184911,0.0,2.000000000000009,0.0,0.0,5.770000000000026,0.8800000000000041,117.00000000000054,135.00000000000063,0.14000000000000068,7.200000000000031,364.00000000000176,0.060000000000000275,21.152563022092362,25.70000000000012,4.46000000000002,16.500000000000078,72.98000000000035,0.6600000000000031,593162.0000000028
2020-03-14,3.000000000000015,0.021737637362637466,0.001994343891402719,2.0000000000000093,0.0,0.0,5.770000000000028,0.8800000000000043,117.00000000000057,135.00000000000065,0.1400000000000007,7.200000000000033,364.0000000000018,0.06000000000000029,22.008281995076093,25.700000000000127,4.460000000000021,16.50000000000008,72.98000000000036,0.6600000000000033,593162.0000000029
2020-03-15,3.000000000000016,0.039040784583064196,0.006749151583710433,2.0000000000000098,0.0,0.0,5.770000000000029,0.8800000000000046,117.0000000000006,135.00000000000068,0.14000000000000073,7.200000000000035,364.0000000000019,0.0600000000000003,23.045719738065348,25.70000000000013,4.460000000000022,16.500000000000085,72.98000000000037,0.6600000000000034,593162.000000003
2020-03-16,2.9974789915966547,0.057593452044279556,0.01491124959599231,2.00000000000001,0.0,0.0,5.765147058823559,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.00000000000193,0.06000000000000031,24.263778491331855,25.700000000000134,4.460000000000023,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-17,2.9926470588235454,0.07894169536805148,0.02678395432692321,2.00000000000001,0.0,0.0,5.755845588235324,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,25.679005814200288,25.700000000000138,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-18,2.987439398836474,0.1034370407568081,0.042366084685076175,2.00000000000001,0.0,0.0,5.745820842760212,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,27.3141519042831,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-19,2.984761837427295,0.13053511734847256,0.0613812215616418,2.00000000000001,0.0,0.0,5.740666537047543,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,29.17035940332549,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-20,2.987924965659357,0.1590196314825894,0.08329965243496781,2.00000000000001,0.0,0.0,5.746755558894263,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,31.24367129780768,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-21,3.0002197423440693,0.18717034739991917,0.10735482982396366,2.00000000000001,0.0,0.0,5.770423004012334,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,33.53346517342045,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-22,3.024599195898328,0.21288907276713437,0.13255571512815403,2.00000000000001,0.0,0.0,5.817353452104282,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,36.03453714768014,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-23,3.0634397007375833,0.23757566042538353,0.15860359953292905,2.00000000000001,0.0,0.0,5.892121423919848,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,38.72345861383063,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-24,3.118361934570645,0.26195679379996895,0.18507147793024015,2.00000000000001,0.0,0.0,5.997846724048493,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,41.57052867271952,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-25,3.190096596370781,0.28295757595760485,0.2110330848536275,2.00000000000001,0.0,0.0,6.1359359480137545,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,44.54059559956234,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2020-03-26,3.278383694854044,0.2984334373011065,0.23532668823621333,2.00000000000001,0.0,0.0,6.305888612594035,0.8800000000000048,117.00000000000063,135.00000000000068,0.14000000000000073,7.200000000000037,364.000000000002,0.06000000000000032,47.585530086872865,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
