date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-03-11,0.943477294764063,0.013533543554058242,0.006437649867422145,1.0000000000000038,0.0,0.0,0.2833572034583074,0.5500000000000022,95082.00000000036,644.0000000000025,1219.0000000000048,0.010000000000000038,129.30000000000052,24.2500000000001,0.09000000000000033,0.6400000000000025,1814.000000000007,1037.0000000000039,0.0500000000000002,67.69852555354635,28.60000000000011,4.030000000000016,0.5000000000000019,5.50000000000002,46.50000000000018,7.000000000000027,3398373.000000013
2020-03-12,0.9314282684227574,0.03292003484718567,0.010989840503346202,1.0000000000000042,0.0,0.0,0.27980943459114527,0.5500000000000024,95082.00000000041,644.0000000000027,1219.0000000000055,0.010000000000000044,129.30000000000058,24.250000000000107,0.09000000000000039,0.6400000000000028,1814.0000000000077,1037.0000000000043,0.05000000000000021,67.33703725189966,28.600000000000126,4.030000000000018,0.5000000000000021,5.500000000000023,46.5000000000002,7.000000000000029,3398373.0000000144
2020-03-13,0.945662345467037,0.0666098709964108,0.019988340299940212,1.0000000000000044,0.0,0.0,0.28400057949862756,0.5500000000000025,95082.00000000044,644.000000000003,1219.000000000006,0.010000000000000047,129.3000000000006,24.250000000000114,0.09000000000000041,0.640000000000003,1814.0000000000084,1037.0000000000045,0.050000000000000225,66.91443259309419,28.600000000000136,4.030000000000019,0.5000000000000022,5.500000000000026,46.50000000000021,7.000000000000032,3398373.0000000154
2020-03-14,1.000988840548243,0.11393607163774155,0.035148495043959775,1.0000000000000047,0.0,0.0,0.3002911586058716,0.5500000000000026,95082.00000000045,644.0000000000032,1219.0000000000061,0.010000000000000049,129.30000000000064,24.25000000000012,0.09000000000000044,0.6400000000000031,1814.0000000000089,1037.0000000000048,0.05000000000000024,66.44059448360548,28.600000000000144,4.03000000000002,0.5000000000000023,5.5000000000000275,46.50000000000022,7.000000000000034,3398373.0000000163
2020-03-15,1.1106963815424058,0.1727823704703881,0.05791114503862609,1.0000000000000049,0.0,0.0,0.3325939345652639,0.5500000000000027,95082.00000000047,644.0000000000033,1219.0000000000064,0.01000000000000005,129.30000000000067,24.250000000000128,0.09000000000000047,0.6400000000000032,1814.000000000009,1037.000000000005,0.05000000000000025,65.93042727834738,28.60000000000015,4.030000000000021,0.5000000000000024,5.500000000000028,46.50000000000023,7.000000000000035,3398373.0000000168
2020-03-16,1.2829576449156948,0.23868503253928167,0.09073975826183989,1.000000000000005,0.0,0.0,0.3833139059982861,0.5500000000000028,95082.00000000048,644.0000000000034,1219.0000000000064,0.010000000000000052,129.3000000000007,24.250000000000128,0.09000000000000047,0.6400000000000033,1814.0000000000093,1037.0000000000052,0.05000000000000025,65.40371056865072,28.600000000000154,4.030000000000021,0.5000000000000026,5.500000000000029,46.500000000000234,7.0000000000000355,3398373.000000017
2020-03-17,1.5252757643913637,0.31146367744260034,0.1343680055095671,1.000000000000005,0.0,0.0,0.45466044565902575,0.5500000000000028,95082.0000000005,644.0000000000034,1219.0000000000064,0.010000000000000054,129.3000000000007,24.250000000000128,0.09000000000000047,0.6400000000000035,1814.0000000000095,1037.0000000000052,0.05000000000000025,64.86851482694061,28.600000000000158,4.030000000000021,0.5000000000000026,5.50000000000003,46.50000000000024,7.000000000000036,3398373.0000000177
2020-03-18,1.8428740825049035,0.38810648464950126,0.18805412307205946,1.000000000000005,0.0,0.0,0.5481726128480195,0.5500000000000028,95082.00000000051,644.0000000000034,1219.0000000000064,0.010000000000000054,129.3000000000007,24.250000000000128,0.09000000000000047,0.6400000000000035,1814.0000000000098,1037.0000000000052,0.05000000000000025,64.32021110404523,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000037,3398373.0000000177
2020-03-19,2.237488464270408,0.4647385577340565,0.2499481553292553,1.000000000000005,0.0,0.0,0.6643631377226353,0.5500000000000028,95082.00000000051,644.0000000000034,1219.0000000000064,0.010000000000000054,129.3000000000007,24.250000000000128,0.09000000000000047,0.6400000000000035,1814.0000000000098,1037.0000000000052,0.05000000000000025,63.76367125628223,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2020-03-20,2.7064615324303487,0.5368376933490244,0.31736738669733006,1.000000000000005,0.0,0.0,0.8024514095298579,0.5500000000000028,95082.00000000051,644.0000000000034,1219.0000000000064,0.010000000000000054,129.3000000000007,24.250000000000128,0.09000000000000047,0.6400000000000035,1814.0000000000098,1037.0000000000052,0.05000000000000025,63.210860423465796,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
