date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,gdp_per_capita,female_smokers,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2020-03-11,20.604341063348496,0.5943429892958584,0.2550323865763523,5.00000000000002,0.0,0.0,5917.000000000023,1.1800000000000044,0.0,0.0,5.994357743097264,7.1138185165256544,530.000000000002,0.060000000000000234,18.100000000000072,1.3600000000000052,534.0000000000019,0.060000000000000234,16.94680516727524,52.70000000000021,37.30000000000014,8.560000000000032,32415.130000000125,19.600000000000083,80.98000000000033,896007.0000000036,0.9737225764121471,0.6798588962135163
2020-03-12,20.519997878959362,0.8465490971755159,0.3775380261960014,5.000000000000022,0.0,0.0,5917.0000000000255,1.180000000000005,0.0,0.0,5.987180256718099,7.241922664751348,530.0000000000023,0.06000000000000026,18.10000000000008,1.3600000000000059,534.0000000000023,0.06000000000000026,19.53478953463138,52.70000000000023,37.30000000000015,8.560000000000038,32415.13000000014,19.60000000000009,80.98000000000036,896007.000000004,0.93936244243893,0.7590440726797869
2020-03-13,20.619636418269323,1.1894367097594678,0.540878147959866,5.000000000000024,0.0,0.0,5917.000000000027,1.1800000000000055,0.0,0.0,5.9784727352479745,7.435567494915908,530.0000000000025,0.060000000000000275,18.100000000000087,1.3600000000000063,534.0000000000025,0.060000000000000275,22.30246109085722,52.70000000000025,37.30000000000017,8.560000000000041,32415.13000000015,19.600000000000094,80.98000000000039,896007.0000000043,0.9100252485805145,0.884610069931395
2020-03-14,21.00692188383777,1.610516446346754,0.7511337240920732,5.000000000000025,0.0,0.0,5917.000000000028,1.1799873949579889,0.0,0.0,5.971572715624741,7.715799732369877,530.0000000000026,0.06000000000000029,18.10000000000009,1.3600000000000065,534.0000000000026,0.06000000000000029,25.248632663650397,52.700000000000266,37.300000000000175,8.560000000000043,32415.130000000157,19.600000000000097,80.9800000000004,896007.0000000045,0.8877896216325428,1.0656495253915717
2020-03-15,21.774874670796912,2.08684661077817,1.011653460489872,5.000000000000026,0.0,0.0,5917.000000000029,1.17993802521009,0.0,0.0,5.971698282678486,8.106937064952922,530.0000000000027,0.0600000000000003,18.100000000000094,1.3600000000000068,534.0000000000027,0.0600000000000003,28.375521362637656,52.70000000000027,37.30000000000018,8.560000000000045,32415.130000000165,19.6000000000001,80.98000000000042,896007.0000000047,0.8748412466057915,1.310395180335121
2020-03-16,22.8786026740738,2.494368959376457,1.3203034437836965,5.000000000000027,0.0,0.0,5916.331932773139,1.17983845749839,0.0026018099547510266,0.07687459599224303,5.985754966048951,8.635115533039203,530.0000000000027,0.06000000000000031,18.100000000000097,1.360000000000007,534.0000000000027,0.06000000000000031,31.660633265029368,52.70000000000028,37.30000000000019,8.560000000000045,32415.13000000017,19.600000000000104,80.98000000000043,896007.0000000048,0.8733819045729615,1.6255442613248505
2020-03-17,24.37913623309256,2.949396629034611,1.6804291019069422,5.000000000000027,0.0,0.0,5914.547268907594,1.1797120687217255,0.04295006464124112,0.30746202327084765,6.023987015930202,9.335261758284357,530.1638655462212,0.06000000000000032,18.1000000000001,1.3600000000000072,534.0000000000027,0.06000000000000032,35.10498949305134,52.70000000000029,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.0000000049,0.8839768430571118,2.020197465547618
2020-03-18,26.391414230410927,3.490554259106282,2.094480520677141,5.000000000000027,0.0,0.0,5911.507575145474,1.179624872485058,0.13272967840982586,0.7250858516483546,6.097399718037789,10.24326920171264,530.2888655462214,0.06000000000000032,18.1000000000001,1.3600000000000072,534.0000000000027,0.06000000000000032,38.70522902993725,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,0.9069090567087554,2.5025899913021905
2020-03-19,29.045273665697707,4.124670704025906,2.5630129438368847,5.000000000000027,0.003070458952811896,0.0,5907.445775088913,1.1796525586947584,0.2836939944246941,1.3471110920329732,6.215895388306723,11.388772891218935,529.976313025213,0.06000000000000032,18.1000000000001,1.3600000000000072,534.0000000000027,0.06000000000000032,42.4471593290141,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,0.9420877856980654,3.0766558557446335
2020-03-20,32.45619183621581,4.834727979538508,3.0839371480845217,5.000000000000027,0.015231092436974854,0.0,5903.67426344339,1.1799040925828028,0.5083910517331957,2.208604165824995,6.386944627387592,12.790353793448853,529.428372454754,0.06000000000000032,18.1000000000001,1.3600000000000072,534.0000000000027,0.06000000000000032,46.31025960665077,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,0.9890237532083552,3.7400734205738355
