date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,population
2020-06-25,29.693040259836536,0.11723049329548117,0.2297687152001065,1.9999999991822839,3.985475519643274e-10,1.0084374991884691e-09,644.081885722795,10367.629664161217,65.94113543699417,89.67804332096797,0.0016586064115937456,293.14173811094355,76.74000000000039,49574.000000000255
2020-06-26,29.78038135841978,0.08792286997161088,0.19245420285127585,1.9999999993867155,2.9891066397324554e-10,7.563281243913519e-10,645.9763502972685,10428.431604940579,60.80194078265843,81.47821574864462,0.0013144137615072034,297.2775293427427,76.74000000000039,49574.000000000255
2020-06-27,29.844966044671374,0.06594215247870816,0.15781220999236772,1.9999999995400395,2.2418299797993416e-10,5.672460932935139e-10,647.3772688638702,10485.228632600083,56.79702766197772,74.2701194714706,0.0011141231847373843,297.81130715573227,76.74000000000039,49574.000000000255
2020-06-28,29.89594172807371,0.05199378307267043,0.12703336563907222,1.9999999996550324,1.6813724848495062e-10,4.2543456997013546e-10,648.4830647700755,10539.42110276294,54.192470164712184,68.1677802952643,0.0010544029897165818,294.92345451030315,76.74000000000039,49574.000000000255
2020-06-29,29.94193043955888,0.04675228623792238,0.10087893502439146,1.9999999997412772,1.2610293636371297e-10,3.190759274776016e-10,649.4807627016687,10592.169802508548,52.74869974699897,63.17707956533969,0.0011206341750605473,289.1963497708984,76.74000000000039,49574.000000000255
2020-06-30,29.986376724303977,0.04501896580966355,0.0800200609968004,1.9999999998059605,9.457720227278473e-11,2.393069456082012e-10,650.4450836616759,10644.651770110257,52.48196760275091,59.30650068887232,0.0012881162259948313,281.78034975545273,76.74000000000039,49574.000000000255
2020-07-01,30.03339922066823,0.0474520071626776,0.06492131594798817,1.9999999998544733,7.093290170458854e-11,1.794802092061509e-10,651.4653651056632,10697.632347298286,52.98057718881181,56.53554778556187,0.0015103664196577298,274.1668274426403,76.74000000000039,49574.000000000255
2020-07-02,30.087137327589126,0.05406024001971353,0.055753365758664075,1.9999999998908575,5.3199676278441403e-11,1.3461015690461317e-10,652.631389698673,10751.667069135656,54.034721837956695,54.82903640478233,0.0017460585897917818,267.7764376472682,76.74000000000039,49574.000000000255
2020-07-03,30.151261205129508,0.06436547736449438,0.05232746775791214,1.999999999918146,3.989975720883105e-11,1.0095761767845988e-10,654.0227568829262,10807.79574464426,56.12867550904292,54.15345151173162,0.0019792272002623922,263.32081724644047,76.74000000000039,49574.000000000255
2020-07-04,30.228604274887896,0.07752426962647373,0.05404634419270697,1.9999999999386122,2.992481790662329e-11,7.57182132588449e-11,655.7009115535982,10866.622131689415,58.82638704548623,54.43446484582206,0.002198706114482513,260.8960840078753,76.74000000000039,49574.000000000255
2020-07-05,30.320887595306235,0.092419220319403,0.05986733733005069,1.9999999999539617,2.2443613429967468e-11,5.6788659944133676e-11,657.7031655656521,10928.765435224737,62.1433035355692,55.56039937774091,0.0024079177565147656,260.5224371170898,76.74000000000039,49574.000000000255
2020-07-06,30.424731630545654,0.10394596016521501,0.06809830519534034,1.9999999999654738,1.6832710072475603e-11,4.259149495810026e-11,659.9561928555587,10994.581752565951,65.81631734139906,57.417309875904344,0.0026212259709090264,261.8752926083413,76.74000000000039,49574.000000000255
2020-07-07,30.5418518903301,0.11719670347879188,0.07850003788163792,1.9999999999741083,1.2624532554356702e-11,3.19436212185752e-11,662.4971974858846,11063.842519983626,69.26076741781411,59.805128496133264,0.0028502116565916,264.4910606004063,76.74000000000039,49574.000000000255
2020-07-08,30.67571664884006,0.13392209128071667,0.09098120164975479,1.999999999980584,9.468399415767527e-12,2.39577159139314e-11,665.4014023160951,11136.500700588898,72.6581806053775,62.60808037339288,0.003105984534298909,267.4341042738345,76.74000000000039,49574.000000000255
2020-07-09,30.830300738084517,0.15462708882252874,0.10551450498650829,1.9999999999854405,7.101299561825645e-12,1.7968286935448547e-11,668.7550184468331,11212.61219318571,76.11149259689039,65.7553653867028,0.003388311930135952,269.70544811487855,76.74000000000039,49574.000000000255
2020-07-10,31.009150892929945,0.1788824045289848,0.1220738231484141,1.999999999989083,5.325974671369234e-12,1.347621520158641e-11,672.6349723031284,11292.19296841871,79.58077523305899,69.10186663860512,0.0036884543742341618,270.4600411604967,76.74000000000039,49574.000000000255
2020-07-11,31.214684759872036,0.20555805420475454,0.14058704156945565,1.999999999991815,3.994481003526926e-12,1.0107161401189808e-11,677.0937009468042,11375.093191084572,82.9002226659062,72.53960295245105,0.004002281310733805,269.36882531122615,76.74000000000039,49574.000000000255
2020-07-12,31.44766515361448,0.23299853418944222,0.16090068841691102,1.999999999993864,2.9958607526451945e-12,7.580371050892356e-12,682.1477485607829,11461.20622169095,86.11303060641103,75.96355806437072,0.0043275028382539805,266.34009425814526,76.74000000000039,49574.000000000255
2020-07-13,31.706805749503083,0.2591542012238533,0.18329542581494607,1.9999999999954006,2.246895564483896e-12,5.685278288169267e-12,687.7692138123141,11550.3495919308,89.14337023987628,79.29700597555677,0.004661593515245115,261.51804499871594,76.74000000000039,49574.000000000255
2020-07-14,31.993420407796396,0.2866248622947489,0.20770783309747368,1.999999999996553,1.685171673362922e-12,4.26395871612695e-12,693.9865936171552,11641.995613469771,91.64602153898943,82.498643298733,0.005000235214003334,255.07940317373024,76.74000000000039,49574.000000000255
2020-07-15,32.30776730972582,0.3143545549304999,0.23367421677527117,1.9999999999974176,1.2638787550221915e-12,3.1979690370952124e-12,700.8054873912772,11735.819269895494,93.82365642573542,85.52915377333883,0.005348754303198049,246.97804947144215,76.74000000000039,49574.000000000255
2020-07-16,32.64882806794405,0.34106649796904553,0.26047754364157016,1.999999999998066,9.479090662666437e-13,2.3984767778214095e-12,708.2038059119141,11831.72684737962,95.90757748413688,88.36658090854337,0.005719710523778637,237.06598700662005,76.74000000000039,49574.000000000255
2020-07-17,33.01414205936145,0.3653182962305016,0.28725764060124925,1.9999999999985523,7.109317996999828e-13,1.7988575833660571e-12,716.1281779633484,11929.623448398339,97.89660101872659,90.99531383266816,0.006120099634915436,225.29173492206291,76.74000000000039,49574.000000000255
2020-07-18,33.39968217477323,0.3855433440216163,0.31309384454272804,1.9999999999989169,5.33198849774987e-13,1.3491431875245429e-12,724.491255321252,12029.288303816547,99.66485541821444,93.40398375847023,0.006554360440472301,212.0375665438422,76.74000000000039,49574.000000000255
2020-07-19,33.799761631079974,0.40008187776411197,0.3370669897418882,1.9999999999991904,3.9989913733124026e-13,1.011857390643407e-12,733.1696914909401,12130.444621527586,101.15631771104302,95.56737049500019,0.007026630058861026,197.7770727747209,76.74000000000039,49574.000000000255
2020-07-20,34.20570357625121,0.405943761264261,0.35812942782677876,1.9999999999993956,2.999243529984302e-13,7.588930429825553e-13,741.9752854249289,12232.904813915586,102.46019238800122,97.48412515631816,0.0075177101007068686,183.17169759978682,76.74000000000039,49574.000000000255
2020-07-21,34.6158323040372,0.4101300898557593,0.3758536965972986,1.9999999999995492,2.2494326474882263e-13,5.691697822369165e-13,750.871690959454,12336.432004101865,103.52719018628224,99.1945903119705,0.008003505587812,168.94727837113956,76.74000000000039,49574.000000000255
