date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-11-18,131614.81361845107,506.85982164561966,463.63510676931685,2273.1767457010938,2.9529787546708905,2.837304552761011,0.05000000000000025,0.0,1.1085242911574114,4113.810118666535,3894.5952304344773,0.13128129835437824,7.697782040509329,385.000000000002,385.000000000002,0.010000000000000054,65.2881488146852,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-19,132139.6701039484,524.8564854973054,477.7199545113775,2276.190752553134,3.014006852040664,2.8652408580096758,0.05000000000000025,0.0,1.1125389843667672,4162.886031145997,3973.4060543707897,0.13223408300948136,7.624899232385886,385.000000000002,385.000000000002,0.010000000000000054,65.16771309776254,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-20,132683.28963355295,543.6195296045571,493.10062748663665,2279.2637496120096,3.0729970588753637,2.9055741470625294,0.05000000000000025,0.0,1.1160645485530343,4194.746504613543,4058.8528439455195,0.13302801862427346,7.563390002828532,385.000000000002,385.000000000002,0.010000000000000054,65.07019820405891,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-21,133245.37861818366,562.0889846306973,509.37418522389873,2282.388794755875,3.1250451438656417,2.9542108300771215,0.05000000000000025,0.0,1.119063278900233,4207.398146074901,4146.595741556431,0.13379493122741665,7.506472689581008,385.000000000002,385.000000000002,0.010000000000000054,64.99535485860343,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-22,133824.32796816283,578.9493499791647,526.0472362029927,2285.5538132614797,3.165018505604472,3.006063099933411,0.05000000000000025,0.0,1.1215031799250146,4208.886731728127,4233.90558121581,0.13457890688856528,7.452346437030627,385.000000000002,385.000000000002,0.010000000000000054,64.94142370697787,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-23,134416.44539435115,592.1174261883175,542.694204786376,2288.7527710644063,3.198957802926694,3.0569367884277616,0.05000000000000025,0.0,1.123383687464771,4206.714240780588,4318.5589532033955,0.13543660421296583,7.397309278322432,385.000000000002,385.000000000002,0.010000000000000054,64.90506357855281,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-24,135021.7540845483,605.3086901971537,559.1169874617932,2291.9816920668923,3.2289210024859107,3.104785170506346,0.05000000000000025,0.0,1.1247176298519734,4202.798027062499,4398.3374437325465,0.13639063997291137,7.339463859194322,385.000000000002,385.000000000002,0.010000000000000054,64.88129768391471,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-25,135640.3617657385,618.6076811902062,575.0808818374576,2295.2293524373736,3.247660370481115,3.147042174583061,0.05000000000000025,0.0,1.1255286878059176,4197.820061990481,4472.05098195908,0.1374056173423211,7.279683544040225,385.000000000002,385.000000000002,0.010000000000000054,64.86347326293613,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-26,136272.1551478335,631.7933820949827,590.357466161546,2298.480385368757,3.2510329313837882,3.181143298681321,0.05000000000000025,0.0,1.125847873320503,4197.770188703596,4539.337622377526,0.13841571914765893,7.221260718792945,385.000000000002,385.000000000002,0.010000000000000054,64.8501049472022,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-27,136916.5707564797,644.4156086462218,604.7567589618197,2301.717609647127,3.237224278369778,3.2049162975404073,0.05000000000000025,0.0,1.1257466031157828,4213.418575593638,4601.772576834864,0.13933118173307796,7.170161764046238,385.000000000002,385.000000000002,0.010000000000000054,64.84007871040174,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
