date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,human_development_index,population
2020-03-11,11.798670220882395,1.8426249344959755,1.3772528425226072,30.000000000000114,0.0,0.0,0.25912168987981415,1.7902216386554692,62.00000000000024,0.0,30.000000000000114,12.77824806391003,29.100000000000115,3.860000000000014,0.5000000000000019,0.7000000000000026,0.7500000000000031,44903228.00000017
2020-03-12,13.590410013969622,2.0597650184307463,1.5144176329632848,30.000000000000128,0.0,0.0,0.2985197442874331,1.7904495192307772,62.00000000000027,0.0,30.000000000000128,14.891592414567427,29.10000000000013,3.860000000000016,0.5000000000000021,0.7000000000000028,0.7500000000000033,44903228.000000186
2020-03-13,15.810131363095216,2.4140383727435557,1.6856462887172952,30.000000000000135,0.0,0.0,0.3473035121586912,1.7906428924935445,62.000000000000284,0.0,30.000000000000135,17.159979378798905,29.100000000000136,3.860000000000017,0.5000000000000022,0.7000000000000031,0.7500000000000036,44903228.0000002
2020-03-14,18.571173182954933,2.893285728491092,1.9063139020583364,30.000000000000142,0.0,0.0,0.40797650289729975,1.7906686593507686,62.0000000000003,0.0,30.000000000000142,19.605678781028757,29.100000000000144,3.860000000000018,0.5000000000000023,0.7000000000000033,0.7500000000000038,44903228.00000021
2020-03-15,21.954624231107644,3.470901594364448,2.1891539785799554,30.00000000000015,0.0,0.0,0.4823341871277269,1.7903521732461107,62.00000000000031,0.0,30.00000000000015,22.231981613244137,29.10000000000015,3.860000000000019,0.5000000000000024,0.7000000000000034,0.750000000000004,44903228.000000216
2020-03-16,25.62404832846976,3.7350120070209174,2.504679801969877,30.000000000000156,0.0,0.0,0.56299272179376,1.789515907568716,62.00000000000032,0.0,30.000000000000156,25.022587211872388,29.100000000000154,3.8600000000000194,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-17,29.66546675701818,4.090609360792521,2.8633810538044977,30.000000000000156,0.0,0.0,0.6518482905373058,1.7879816300947682,62.00000000000033,0.0,30.000000000000156,27.950649846525543,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-18,34.38701215567579,4.758438597840683,3.297851886022416,30.000000000000156,0.0,0.0,0.7556785579159089,1.7856292413170385,62.00000000000033,0.0,30.000000000000156,30.9993527695096,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-19,40.20182989891593,5.842487642627454,3.8508006792227016,30.000000000000156,0.018422753716871382,0.0,0.8835680651725507,1.7824885761073677,62.00000000000033,0.0,30.000000000000156,34.15753122225185,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-20,47.54025413071581,7.359176656340354,4.566057361388593,30.000000000000156,0.09138655462184911,0.0,1.0449772770629961,1.7787041825653374,62.00000000000033,0.0,30.000000000000156,37.41333474506646,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-21,56.78393979002145,9.259249977711008,5.481828896930272,30.000000000000156,0.21737637362637469,0.019897058823529455,1.2482943669763058,1.7744586475898103,62.00000000000033,0.0,30.000000000000156,40.739230858412064,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-22,68.21646162984653,11.444195078629111,6.625640903466948,30.000000000000156,0.390407845830642,0.06733455882352966,1.4997490557752189,1.7699411091571307,62.00000000000033,0.0,30.000000000000156,44.10061496669212,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-23,81.11021306142837,12.90250636068485,7.938871595505851,29.873949579832093,0.47509418430834105,0.13440007878151317,1.7833374867247596,1.7652420309628731,62.00000000000033,0.0,30.000000000000156,47.4552593827438,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-24,95.73141545218006,14.627768587578949,9.446885758685,29.632352941176627,0.5961396427561437,0.22531686580882454,2.1049114860842977,1.760250042937736,62.00000000000033,0.0,30.000000000000156,50.79841690292736,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-25,112.82546850574806,17.098977701188446,11.211868746938787,29.37196994182304,0.8260640080852091,0.3511006099254622,2.48085814591423,1.7546398592879844,62.00000000000033,0.0,30.000000000000156,54.15696716976186,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2020-03-26,133.3368453999965,20.515070379963774,13.309515005582266,29.238091871364084,1.198248717117562,0.525552024994195,2.931941443954101,1.747935130406521,62.00000000000033,0.0,30.000000000000156,57.517875345000874,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
