date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,population
2020-03-11,0.9874393988364616,0.07406093500324525,0.06046721477186124,1.0000000000000038,0.0,90.19271468972238,91.34000000000034,10994.000000000044
2020-03-12,0.9847618374272828,0.0736903582545571,0.0627341287940617,1.0000000000000042,0.0,89.948146230608,91.34000000000037,10994.000000000047
2020-03-13,0.9879249656593452,0.07548431684864255,0.06472383512172608,1.0000000000000044,0.0,90.23706636332457,91.3400000000004,10994.000000000051
2020-03-14,1.0002197423440577,0.07933463388729006,0.06683360032319512,1.0000000000000047,0.0,91.36007126570622,91.34000000000043,10994.000000000055
2020-03-15,1.0245991958983163,0.08493730379297254,0.06945777942791681,1.0000000000000049,0.0,93.5868905533522,91.34000000000046,10994.000000000055
2020-03-16,1.0609186923342107,0.08931706963529193,0.07279113676873991,1.000000000000005,0.0,96.90431335780681,91.34000000000046,10994.000000000055
2020-03-17,1.1110089933941634,0.09479969621483367,0.07701966156168757,1.000000000000005,0.0,101.47956145662289,91.34000000000046,10994.000000000055
2020-03-18,1.1775359952072275,0.10264469782369814,0.08237091940979199,1.000000000000005,0.0,107.55613780222816,91.34000000000046,10994.000000000055
2020-03-19,1.2631455322813117,0.11331190087262191,0.08905679330653613,1.000000000000005,0.0,115.375712918575,91.34000000000046,10994.000000000055
2020-03-20,1.3698219804973468,0.12666136586131865,0.0972305393884349,1.000000000000005,0.0,125.11953969862765,91.34000000000046,10994.000000000055
2020-03-21,1.498407209354913,0.1421033288562349,0.10695457874947116,1.000000000000005,0.0,136.86451450247776,91.34000000000046,10994.000000000055
2020-03-22,1.6482397961564592,0.15871065759886682,0.11817634130192257,1.000000000000005,0.0,150.55022298093098,91.34000000000046,10994.000000000055
2020-03-23,1.818144940847147,0.17656369778867856,0.1312647705207214,1.000000000000005,0.0,166.06935889697843,91.34000000000046,10994.000000000055
2020-03-24,2.008550528518363,0.19539950249470903,0.1462121525511748,1.000000000000005,0.0,183.46100527486732,91.34000000000046,10994.000000000055
2020-03-25,2.21840384661502,0.21359875421427713,0.16258768584195282,1.000000000000005,0.0,202.629007349816,91.34000000000046,10994.000000000055
2020-03-26,2.445380131244398,0.22978536171759253,0.1796917340000816,1.000000000000005,0.0,223.36102118786334,91.34000000000046,10994.000000000055
2020-03-27,2.6860389769077697,0.24276565347953286,0.19667151543218822,1.000000000000005,0.0,245.34280015075572,91.34000000000046,10994.000000000055
2020-03-28,2.9359416437991257,0.2514827727534768,0.21260787057543434,1.000000000000005,0.0,268.16890974461217,91.34000000000046,10994.000000000055
2020-03-29,3.189739038279214,0.2549824738766788,0.2265803373207164,1.000000000000005,0.0,291.3507637564234,91.34000000000046,10994.000000000055
2020-03-30,3.4437587066344326,0.25490847790266136,0.23789242816830108,1.000000000000005,0.0,314.55292026398905,91.34000000000046,10994.000000000055
2020-03-31,3.6957472781981964,0.25265517872434606,0.24608674194070584,1.000000000000005,0.0,337.56955639062323,91.34000000000046,10994.000000000055
2020-04-01,3.9424794954941613,0.24723217266640143,0.250802451413513,1.000000000000005,0.0,360.1060771184367,91.34000000000046,10994.000000000055
2020-04-02,4.180485995247001,0.2383814662806676,0.2518448896267156,1.000000000000005,0.0,381.84559080586115,91.34000000000046,10994.000000000055
2020-04-03,4.406599144140494,0.22639437378936328,0.2492377396182271,1.000000000000005,0.0,402.49876582579276,91.34000000000046,10994.000000000055
2020-04-04,4.618362415636083,0.21197419016749136,0.24326217672401323,1.000000000000005,0.0,421.84122304419975,91.34000000000046,10994.000000000055
2020-04-05,4.8143374225867985,0.19613319595464263,0.2344862253031912,1.000000000000005,0.0,439.7415801790781,91.34000000000046,10994.000000000055
2020-04-06,4.995594695899382,0.18137591506552966,0.22359770065160178,1.000000000000005,0.0,456.29761952344955,91.34000000000046,10994.000000000055
2020-04-07,5.160787812486923,0.16528209790225018,0.21072671763479078,1.000000000000005,0.0,471.38635879255554,91.34000000000046,10994.000000000055
2020-04-08,5.308502947277288,0.14778187077639687,0.19613812161329433,1.000000000000005,0.0,484.8786592043075,91.34000000000046,10994.000000000055
2020-04-09,5.437760533017768,0.12930763773000298,0.18019618978786361,1.000000000000005,0.0,496.6850470858428,91.34000000000046,10994.000000000055
2020-04-10,5.548391505128557,0.11066851110293216,0.1633381572083833,1.000000000000005,0.0,506.7900800784423,91.34000000000046,10994.000000000055
2020-04-11,5.641319485342871,0.09295613445842088,0.14605436128056037,1.000000000000005,0.0,515.2781217912177,91.34000000000046,10994.000000000055
2020-04-12,5.718772419437027,0.07747404977723522,0.12887335014594076,1.000000000000005,0.0,522.3526727913778,91.34000000000046,10994.000000000055
2020-04-13,5.784441305528005,0.06568472285328845,0.11217424337868642,1.000000000000005,0.0,528.3508688469278,91.34000000000046,10994.000000000055
2020-04-14,5.8386541853515705,0.054224757395299264,0.09619984866200454,1.000000000000005,0.0,533.3026732900124,91.34000000000046,10994.000000000055
2020-04-15,5.881899494863719,0.04325421769094764,0.08122034544931535,1.000000000000005,0.0,537.252699860852,91.34000000000046,10994.000000000055
2020-04-16,5.914947568788392,0.0330547550587731,0.06747957712189281,1.000000000000005,0.0,540.2713109331316,91.34000000000046,10994.000000000055
2020-04-17,5.938941769028277,0.024791066294079827,0.05515477010709514,1.000000000000005,0.0,542.4629411830427,91.34000000000046,10994.000000000055
2020-04-18,5.955466830972897,0.01859329972055987,0.0443263232170376,1.000000000000005,0.0,543.9723403410643,91.34000000000046,10994.000000000055
2020-04-19,5.966600123229682,0.013944974790419902,0.0349551496525972,1.000000000000005,0.0,544.989255255799,91.34000000000046,10994.000000000055
2020-04-20,5.9749500924222705,0.010458731092814927,0.02686568350641623,1.000000000000005,0.0,545.75194144185,91.34000000000046,10994.000000000055
2020-04-21,5.981212569316712,0.007844048319611194,0.020149262629812172,1.000000000000005,0.0,546.3239560813882,91.34000000000046,10994.000000000055
2020-04-22,5.9859094269875435,0.005883036239708396,0.015111946972359128,1.000000000000005,0.0,546.752967061042,91.34000000000046,10994.000000000055
2020-04-23,5.989432070240666,0.004412277179781297,0.011333960229269347,1.000000000000005,0.0,547.0747252957823,91.34000000000046,10994.000000000055
2020-04-24,5.992074052680508,0.0033092078848359725,0.008500470171952011,1.000000000000005,0.0,547.3160439718375,91.34000000000046,10994.000000000055
2020-04-25,5.99405553951039,0.002481905913626979,0.006375352628964008,1.000000000000005,0.0,547.4970329788789,91.34000000000046,10994.000000000055
2020-04-26,5.995541654632801,0.0018614294352202344,0.004781514471723007,1.000000000000005,0.0,547.63277473416,91.34000000000046,10994.000000000055
2020-04-27,5.996656240974609,0.0013960720764151758,0.003586135853792255,1.000000000000005,0.0,547.7345810506207,91.34000000000046,10994.000000000055
2020-04-28,5.997492180730966,0.0010470540573113817,0.0026896018903441914,1.000000000000005,0.0,547.8109357879663,91.34000000000046,10994.000000000055
2020-04-29,5.998119135548233,0.0007852905429835363,0.0020172014177581438,1.000000000000005,0.0,547.8682018409755,91.34000000000046,10994.000000000055
2020-04-30,5.998589351661183,0.0005889679072376522,0.0015129010633186078,1.000000000000005,0.0,547.9111513807325,91.34000000000046,10994.000000000055
2020-05-01,5.998942013745896,0.00044172593042823914,0.0011346757974889559,1.000000000000005,0.0,547.9433635355501,91.34000000000046,10994.000000000055
2020-05-02,5.999206510309431,0.0003312944478211793,0.0008510068481167169,1.000000000000005,0.0,547.9675226516633,91.34000000000046,10994.000000000055
2020-05-03,5.999404882732081,0.0002484708358658845,0.0006382551360875376,1.000000000000005,0.0,547.9856419887483,91.34000000000046,10994.000000000055
2020-05-04,5.99955366204907,0.0001863531268994134,0.0004786913520656532,1.000000000000005,0.0,547.999231491562,91.34000000000046,10994.000000000055
2020-05-05,5.999665246536811,0.00013976484517456004,0.0003590185140492399,1.000000000000005,0.0,548.0094236186723,91.34000000000046,10994.000000000055
2020-05-06,5.999748934902616,0.00010482363388092004,0.00026926388553692997,1.000000000000005,0.0,548.017067714005,91.34000000000046,10994.000000000055
2020-05-07,5.99981170117697,7.861772541069002e-05,0.00020194791415269748,1.000000000000005,0.0,548.0228007855045,91.34000000000046,10994.000000000055
2020-05-08,5.9998587758827355,5.896329405801752e-05,0.0001514609356145231,1.000000000000005,0.0,548.0271005891292,91.34000000000046,10994.000000000055
