date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-06-26,0.0,0.0,0.0,0.0,26.08607187291713,269.31179098420483,552.8127382781867,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-27,0.0,0.0,0.0,0.0,25.332394887234745,264.1976764637519,546.0570488605476,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-28,0.0,0.0,0.0,0.0,24.54216946859351,258.8122360162047,539.3265778542027,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-29,0.0,0.0,0.0,0.0,23.723934793752854,253.1380878072411,532.700993507007,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-30,0.0,0.0,0.0,0.0,22.884951741727082,247.17467122065415,526.2355382782844,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-01,0.0,0.0,0.0,0.0,22.03869764598506,240.91561880010633,519.9709652794961,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-02,0.0,0.0,0.0,0.0,21.202261760668527,234.36848527008652,513.9165400552918,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-03,0.0,0.0,0.0,0.0,20.369925150494957,227.5549515414469,508.0475213957035,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-04,0.0,0.0,0.0,0.0,19.554690145999878,220.53967842660904,502.30299722001683,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-05,0.0,0.0,0.0,0.0,18.770542496377757,213.39347892338304,496.60932613091506,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-06,0.0,0.0,0.0,0.0,18.01913182380241,206.22696116409537,490.9621497371656,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-07,0.0,0.0,0.0,0.0,17.306381834884796,199.1086177702922,485.35218760992075,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-08,0.0,0.0,0.0,0.0,16.624437313461613,192.0933249954634,479.7315292013003,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-09,0.0,0.0,0.0,0.0,15.975632445341866,185.23922451582857,473.9864620270263,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-10,0.0,0.0,0.0,0.0,15.353815478156385,178.607521166445,467.9799725706905,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-11,0.0,0.0,0.0,0.0,14.767187723678717,172.22978437838924,461.7219380576242,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-12,0.0,0.0,0.0,0.0,14.21459570549338,166.1239058338891,455.27141475847407,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-13,0.0,0.0,0.0,0.0,13.694689506980428,160.3699978951326,448.67944988592143,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-14,0.0,0.0,0.0,0.0,13.209106981560485,155.0241532371221,442.03049885594135,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-15,0.0,0.0,0.0,0.0,12.7476511799325,150.13989902609646,435.47429624926104,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-16,0.0,0.0,0.0,0.0,12.29831110634564,145.74054159342512,429.1146749988403,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-17,0.0,0.0,0.0,0.0,11.86293824249357,141.8683344432914,423.1201529847482,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-18,0.0,0.0,0.0,0.0,11.450193339271614,138.56851004384558,417.587512928607,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-07-19,0.0,0.0,0.0,0.0,11.057247460820886,135.83397787871502,412.56342073394774,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
