date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,human_development_index,population
2020-03-11,14.000000000000053,0.0,0.0,1.0000000000000038,0.0,0.0,10.970000000000043,0.7700000000000029,11119.000000000044,0.0,0.12474838508147373,37.40000000000015,10.940000000000042,0.5000000000000019,3.2000000000000126,40.70000000000016,0.8000000000000032,1299478.0000000051
2020-03-12,14.000000000000059,0.008597285067873309,0.0,1.0000000000000042,0.0006140917905623792,0.0,10.970000000000049,0.7700000000000031,11119.000000000047,0.0,0.4759779016100722,37.40000000000016,10.940000000000047,0.5000000000000021,3.2000000000000135,40.70000000000017,0.8000000000000034,1299478.0000000056
2020-03-13,14.000000000000064,0.042647058823529586,0.0,1.0000000000000044,0.0030462184873949706,0.0,10.970000000000052,0.7700000000000033,11119.000000000051,0.0,1.1919578929173187,37.400000000000176,10.940000000000051,0.5000000000000022,3.2000000000000144,40.70000000000019,0.8000000000000036,1299478.000000006
2020-03-14,14.000000000000068,0.10144230769230819,0.00927601809954753,1.0000000000000047,0.007245879120879156,0.0006493212669683272,10.970000000000054,0.7700000000000036,11119.000000000055,0.0,2.3529562994552875,37.40000000000018,10.940000000000053,0.5000000000000023,3.2000000000000153,40.7000000000002,0.8000000000000038,1299478.0000000063
2020-03-15,14.00000000000007,0.18219032805429958,0.031391402714932244,1.0000000000000049,0.013013594861021398,0.002197398190045257,10.970000000000056,0.7700000000000038,11119.000000000055,0.0,4.029124787616688,37.40000000000019,10.940000000000055,0.5000000000000024,3.200000000000016,40.70000000000021,0.800000000000004,1299478.0000000065
2020-03-16,13.88907563025217,0.16960977900775764,0.05521032643826783,0.9987394957983243,0.01877764928086629,0.0047973699095022835,10.883075630252158,0.7700000000000038,11119.000000000055,0.0,6.269710106549637,37.40000000000019,10.940000000000056,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.0000000068
2020-03-17,13.676470588235365,0.17833855597527526,0.08332225678733063,0.9963235294117698,0.025508576327165612,0.008552778563348459,10.716470588235351,0.7700000000000038,11119.000000000055,0.0,9.094962605768746,37.40000000000019,10.940000000000058,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-18,13.447333548804208,0.2778715640402805,0.12657928147220476,0.993719699418234,0.03361107025442406,0.013507344103506857,10.536910471881116,0.7700126050420206,11119.000000000055,0.0,12.490067623363437,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-19,13.329520846800328,0.5038464655318278,0.19999910234526583,0.9923809187136445,0.043065445547961004,0.019637295407946936,10.444588154492623,0.7700493697479032,11119.000000000055,0.0,16.407602430515507,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-20,13.468698489011059,0.8665079907131914,0.31969228086366897,0.9939624828296756,0.053533731866206816,0.0268456186147838,10.553652815934123,0.770112172753721,11119.000000000055,0.0,20.784269049777432,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-21,14.009668663138404,1.3570561707983102,0.5005576721862145,1.000109871172032,0.06443924524742513,0.03495774337285264,10.977576716023009,0.7701883635665847,11119.000000000055,0.0,25.564043093086198,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-22,15.082364619525773,1.9524075127141223,0.7545540007459977,1.0122995979491611,0.07502626651475452,0.04371830752963958,11.818180274573837,0.7702487387382879,11119.000000000055,0.0,30.673708628799844,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-23,16.672859437495035,2.5179255440378596,1.0908405167198112,1.0254173293603857,0.07936278327326704,0.05224671384050711,13.064552141935572,0.7702476400265676,11119.000000000055,0.0,35.9949818594474,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-24,18.86233688581362,3.155638728164148,1.5167561147538247,1.0407986143441432,0.08439280497272675,0.06051066563248129,14.780310680465925,0.770137249089093,11119.000000000055,0.0,41.40546942625984,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-25,21.773901985627223,3.8972720325484587,2.0342294971836665,1.0636467952765316,0.09325581898487811,0.06886813173890538,17.061923702010755,0.7698568152912875,11119.000000000055,0.0,46.785980544161674,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-03-26,25.532688932659383,4.739469861515426,2.63960780485285,1.1010964409952155,0.10749842532463164,0.07790029078866528,20.0074482710136,0.769327808624252,11119.000000000055,0.0,52.0026045096081,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
