date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,population
2021-12-05,1.000000000000005,2.121951728661036e-46,5.326703192340747e-46,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1446.8279514667313,0.07232081490183634,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-06,0.9987394957983244,1.591463796495777e-46,3.99502739425556e-46,2.00000000000001,0.0,4.634138655462209,1.700000000000009,1410.5511025787187,0.06943178764696557,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-07,0.9963235294117698,1.1935978473718328e-46,2.99627054569167e-46,2.00000000000001,0.0,4.62290441176473,1.700000000000009,1371.2278065720498,0.06667791313341431,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-08,0.993719699418234,8.951983855288746e-47,2.2472029092687526e-46,2.00000000000001,0.0,4.610796602294789,1.700000000000009,1328.63775861359,0.06399049690565228,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-09,0.9923809187136445,0.0006140917905623792,1.6854021819515645e-46,2.00000000000001,0.0,4.604571272018448,1.700000000000009,1282.4207074540532,0.061300564986931594,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-10,0.9939624828296756,0.0030462184873949706,1.2640516364636732e-46,2.00000000000001,0.0,4.611925545157992,1.700000000000009,1232.2927930339802,0.058554770863663536,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-11,1.000109871172032,0.007245879120879156,0.0006493212669683272,2.00000000000001,0.0,4.640510900949948,1.700000000000009,1178.102594129074,0.05571472068168437,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-12,1.0122995979491611,0.013013594861021398,0.002197398190045257,2.00000000000001,0.0,4.697193130463599,1.700000000000009,1119.8715803737946,0.052743862101437874,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-13,1.031719850368789,0.02003815348254697,0.004973840497737579,2.00000000000001,0.0,4.7874973042148685,1.700000000000009,1057.8276995014203,0.04963336522507652,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-14,1.0591809672853199,0.027924542713720253,0.009067484445701404,2.00000000000001,0.0,4.915191497876737,1.700000000000009,992.4277720404167,0.04639680801706213,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-15,1.0950482981853877,0.03621490024795996,0.014386586184954829,2.00000000000001,0.0,5.081974586562053,1.700000000000009,924.1874095086587,0.04305358532759948,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-16,1.1391918474270193,0.04440422625255055,0.020703966788037445,2.00000000000001,0.0,5.287242090535639,1.700000000000009,853.5242675387346,0.03962745467120062,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-17,1.1909485074190058,0.05195216775017578,0.02769087101862996,2.00000000000001,0.0,5.527910559498377,1.700000000000009,780.99250576071,0.036168554804305475,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-18,1.2490937335054326,0.058291856905068926,0.03494236140876893,2.00000000000001,0.0,5.798285860800262,1.700000000000009,707.3131737613865,0.032719984299738505,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-19,1.3118203001290767,0.06283653973762532,0.04199636381675778,2.00000000000001,0.0,6.089964395600205,1.700000000000009,633.3647284141238,0.029327318541545987,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-20,1.3779828721556333,0.06624505186204263,0.0485244221838354,2.00000000000001,0.0,6.397620355523693,1.700000000000009,560.1424377133081,0.02605625167280463,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-21,1.4469325322679878,0.06901151998896905,0.05432091844783141,2.00000000000001,0.0,6.7182362750461415,1.700000000000009,488.6896175545355,0.022955892697719197,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-22,1.5172937754130165,0.07040763805248967,0.05914114132456144,2.00000000000001,0.0,7.045416055670525,1.700000000000009,420.20538381877844,0.020065820622190512,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-23,1.5873077588383686,0.07004877960594783,0.06275630848210897,2.00000000000001,0.0,7.370981078598413,1.700000000000009,356.11281291256495,0.017444485052938954,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-24,1.6550897396200523,0.06780807791713064,0.06499483317153659,2.00000000000001,0.0,7.686167289233243,1.700000000000009,297.7262548040101,0.015142187319115992,38.10000000000021,22.000000000000124,222390.0000000011
