date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,population_density,median_age,aged_65_older,female_smokers,hospital_beds_per_thousand,population
2020-03-11,1.0000000000000038,0.0,0.0,1.0000000000000038,0.0,0.0,0.29000000000000115,0.6000000000000022,44.30000000000016,19.300000000000075,3.6100000000000136,0.2000000000000008,0.7000000000000026,3684041.0000000144
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,1.0000000000000042,0.0,0.0,0.29000000000000126,0.6000000000000024,44.30000000000018,19.300000000000082,3.6100000000000154,0.20000000000000084,0.7000000000000028,3684041.000000016
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,1.0000000000000044,0.0,0.0,0.29000000000000137,0.6000000000000026,44.300000000000196,19.30000000000009,3.6100000000000163,0.2000000000000009,0.7000000000000031,3684041.000000017
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,1.0000000000000047,0.0,0.0,0.2900000000000014,0.6000000000000028,44.30000000000021,19.300000000000093,3.610000000000017,0.20000000000000095,0.7000000000000033,3684041.000000018
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,1.0000000000000049,0.0,0.0,0.2900000000000015,0.6000000000000029,44.30000000000022,19.300000000000097,3.610000000000018,0.200000000000001,0.7000000000000034,3684041.0000000186
2020-03-16,0.9936974789916017,0.013735632474143566,0.004078882514544297,1.000000000000005,0.0,0.0,0.2881470588235309,0.600000000000003,44.300000000000225,19.3000000000001,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.000000019
2020-03-17,0.9816176470588286,0.015844710780947055,0.006457190328054325,1.000000000000005,0.0,0.0,0.2845955882352956,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.0000000196
2020-03-18,0.9685984970911492,0.023195750280280474,0.00992757277189726,1.000000000000005,0.0,0.0,0.2807679581447979,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2020-03-19,0.9619045935682016,0.03771032272960283,0.015294419074721299,1.000000000000005,0.0,0.0,0.27879995050905126,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2020-03-20,0.9698124141483568,0.05985998833033093,0.023404233827695846,1.000000000000005,0.0,0.0,0.2811248497596169,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2020-03-21,1.000549355860138,0.08902879861684992,0.035020369940907715,1.000000000000005,0.0,0.0,0.29016151062288054,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2020-03-22,1.0614979897457837,0.12378517362327124,0.05072907836065829,1.000000000000005,0.0,0.0,0.30808040898526046,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2020-03-23,1.1409521930203932,0.14569925513665213,0.06941946552550357,1.000000000000005,0.0,0.0,0.33144750777320575,0.6000000000000031,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
