date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,population
2020-03-11,19.73631350714972,3.6980782214010723,2.419080082677555,1.287167951069734,0.1816637215895412,0.10676146049025236,578.5545072190105,37.728359887112155,0.990137308846621,0.1000000000000004,120.00000000000045,0.3600000000000013,53.37681643710289,56861.47000000022,33690.00000000013
2020-03-12,23.51116257169928,4.152924511366884,2.789019703045867,1.4433656207037249,0.2313478457379123,0.13243768315396057,689.2120333004002,42.307301266336125,0.9901960650221682,0.10000000000000042,120.00000000000051,0.36000000000000154,56.10786185149364,56861.47000000025,33690.000000000146
2020-03-13,27.94289035152823,4.705740571631183,3.2025236654550593,1.6738946098393674,0.3019368700823619,0.1659239314023163,819.1255316010289,49.0652506750269,0.9902128212294588,0.10000000000000045,120.00000000000054,0.36000000000000165,58.931933395730866,56861.47000000026,33690.00000000016
2020-03-14,33.08273337450596,5.325895603254748,3.660157454973654,1.9985205048908417,0.390980771501656,0.2090232652938191,969.796949605751,58.58162805151916,0.9901387691218368,0.10000000000000048,120.00000000000057,0.36000000000000176,61.77645812695338,56861.47000000028,33690.00000000017
2020-03-15,38.92947084535919,5.969308580269127,4.158480082180475,2.4321482972201727,0.49367190700374797,0.262988037205659,1141.1904814350846,71.29336583501961,0.9899143547987157,0.1000000000000005,120.0000000000006,0.3600000000000019,64.55211751247435,56861.47000000029,33690.000000000175
2020-03-16,45.41547740680552,6.577934893508256,4.701734334421403,2.985488081350818,0.6059520556568201,0.3312116161395391,1331.3237183807764,87.51442450554737,0.9894585521365301,0.1000000000000005,120.00000000000063,0.3600000000000019,67.16947517378702,56861.4700000003,33690.000000000175
2020-03-17,52.566181422912905,7.219650265153829,5.288947648036489,3.668301581375112,0.7272339189242585,0.4143519894155796,1540.9420670661284,107.53096495317497,0.9886729380196582,0.1000000000000005,120.00000000000063,0.3600000000000019,69.58560896599002,56861.47000000031,33690.000000000175
2020-03-18,60.38610988748215,7.871638151354073,5.909999035962736,4.482496386419191,0.8500957688635253,0.5105295059595527,1770.1782258005692,131.39890632638765,0.9874678580073113,0.1000000000000005,120.00000000000063,0.3600000000000019,71.76488998241118,56861.47000000031,33690.000000000175
2020-03-19,68.852155137008,8.50482751461447,6.548967925970125,5.421988644048406,0.9670320722843622,0.616098648538832,2018.3548041274182,158.93990114104187,0.9857804345526731,0.1000000000000005,120.00000000000063,0.3600000000000019,73.68404353722866,56861.47000000031,33690.000000000175
2020-03-20,77.90852488539997,9.085456447208445,7.186645789338628,6.472600080321386,1.0704744420607202,0.7262268629393549,2283.836287484708,189.7383166120843,0.9835738520942088,0.1000000000000005,120.00000000000063,0.3600000000000019,75.3359449024368,56861.47000000031,33690.000000000175
2020-03-21,87.46295475002299,9.576244888735374,7.8024198623659755,7.611980764830584,1.152807350614708,0.8353286798483446,2563.9180107008015,223.138970652341,0.9808583140868182,0.1000000000000005,120.00000000000063,0.3600000000000019,76.73712997611665,56861.47000000031,33690.000000000175
2020-03-22,97.38386764622783,9.937274164289104,8.375685937498478,8.809551184482684,1.2063799150295527,0.9373913062663508,2854.742888116104,258.2454338716092,0.9776909236711266,0.1000000000000005,120.00000000000063,0.3600000000000019,77.92936234957305,56861.47000000031,33690.000000000175
