date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,handwashing_facilities,life_expectancy,population
2020-05-02,2618.3090940765624,153.67561838309115,138.22862030448417,23.229631463970673,0.5974113218412178,0.7808804713091855,0.07000000000000037,1.2686263826975899,13552.479319905417,12383.603999028737,0.010910797590286465,81.80954366590694,62937.000000000335,1273.0000000000068,0.010000000000000054,91.12251789298253,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-03,2775.986345444304,157.67725354168186,143.25511568085204,23.785006403407905,0.5553952722471066,0.7228775480520256,0.07000000000000037,1.2549825536683137,13779.915630846986,12795.611451113848,0.010647868716308916,82.8604302122616,62937.000000000335,1273.0000000000068,0.010000000000000054,90.8856426214177,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-04,2936.750424888016,160.76408107416725,147.98563782721973,24.31373864224569,0.5287474884451884,0.6685629768114828,0.07000000000000037,1.2418403412370158,13966.762175623948,13150.538032420733,0.010458590612861952,83.74668012525967,62937.000000000335,1273.0000000000068,0.010000000000000054,90.59998018842927,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-05,3100.4030739989194,163.65265033374462,152.3780641816626,24.819450717301628,0.5057235122614937,0.6195402028736418,0.07000000000000037,1.2294500684681642,14137.035755829165,13451.576326513372,0.010331337917629671,84.60995676492095,62937.000000000335,1273.0000000000068,0.010000000000000054,90.25929348004217,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-06,3266.590363029899,166.1872899481109,156.3643564749673,25.30687956997367,0.48743743057621136,0.5771604850576237,0.07000000000000037,1.2181433044215837,14306.292621655346,13707.121966927712,0.010248503438222268,85.54307843341934,62937.000000000335,1273.0000000000068,0.010000000000000054,89.86302957997358,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-07,3434.836760637006,168.24639829495544,159.8736847770402,25.781436341992247,0.4745632054467034,0.5423532338643238,0.07000000000000037,1.2082559915676439,14482.901091968744,13928.563501698714,0.010186377578666715,86.59955187613122,62937.000000000335,1273.0000000000068,0.010000000000000054,89.41534636080448,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-08,3604.5706861855815,169.7339260644618,162.8497705317138,26.248876222234365,0.4674447053132117,0.5154987650879654,0.07000000000000037,1.2000824267720498,14672.014959248074,14128.146979861645,0.01013978318400005,87.80683423676886,62937.000000000335,1273.0000000000068,0.010000000000000054,88.92438242735848,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-09,3775.1436739798514,170.57298818118434,165.26389383285152,26.715050831834183,0.4661782284031382,0.49633286502476587,0.07000000000000037,1.193876461320151,14875.159102435431,14317.101023519397,0.010092232345983245,89.17622942676877,62937.000000000335,1273.0000000000068,0.010000000000000054,88.40170957423585,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-10,3945.844746435121,170.7010727454554,167.1246488814262,27.185722513015946,0.4706743952842548,0.48387521437943476,0.07000000000000037,1.1898654907864947,15097.79159573416,14505.37234165379,0.010041863335117699,90.66366366671537,62937.000000000335,1273.0000000000068,0.010000000000000054,87.86192212896401,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-11,4114.668336814066,168.8235905965837,168.27619335143834,27.671467062525416,0.4857465850863334,0.477459739808494,0.07000000000000037,1.18816640962187,15335.274805397927,14700.880872271391,0.00999616802493234,92.20563721351436,62937.000000000335,1273.0000000000068,0.010000000000000054,87.32232895936049,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-12,4281.418527982243,166.75019133140697,168.718855744025,28.174592539945174,0.5031270041024043,0.47690847647886625,0.07000000000000037,1.1888240638421315,15586.65742919391,14907.979012316042,0.009968037460198946,93.69144672073708,62937.000000000335,1273.0000000000068,0.010000000000000054,86.7933821429206,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
