date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,diabetes_prevalence,male_smokers,hospital_beds_per_thousand,population
2020-06-02,18.999982269317393,7.436852400049941e-06,1.9412844562222312e-05,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,50.98040630083499,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-03,18.99998670198807,5.577639300037456e-06,1.4559633421666734e-05,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,49.70237615419774,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-04,18.99999002649108,4.183229475028092e-06,1.091972506625005e-05,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,48.43045664699937,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-05,18.999992519868336,3.1374221062710693e-06,8.189793799687537e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,47.18385929197227,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-06,18.99999438990128,2.353066579703302e-06,6.142345349765653e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,45.987021004208735,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-07,18.999995792425985,1.7647999347774765e-06,4.60675901232424e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,44.865603826847625,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-08,18.999996844319515,1.3235999510831073e-06,3.4550692592431795e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,43.8434947253394,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-09,18.999997633239666,9.926999633123305e-07,2.5913019444323844e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,42.94055543314488,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-10,18.999998224929776,7.445249724842479e-07,1.9434764583242883e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,42.17093483600933,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
2020-06-11,18.99999866869736,5.58393729363186e-07,1.4576073437432162e-06,1.000000000000005,0.0,0.0,0.5400000000000027,2.190000000000011,2340.000000000012,2340.000000000012,1146.000000000006,0.020000000000000108,43.600000000000236,3397.0000000000173,0.03000000000000016,41.54180326016801,2.320000000000012,24.40000000000013,4.030000000000021,4.00000000000002,51.20000000000026,1.500000000000008,7529477.000000041
