date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2020-03-11,5.179743773195946,1.0248750809909895,0.5278072669249096,3.0000000000000124,0.0,0.0,113820.00000000045,5.68000000000002,0.6000000000000022,6.962611047386522,959.0000000000036,1025.0000000000039,0.0,298.9000000000011,2.190000000000008,2.190000000000008,1297.0000000000052,1297.0000000000052,0.24000000000000093,23.96180770378303,42.40000000000017,36513.32000000014,0.2000000000000008,168.71000000000063,8.830000000000034,20.90000000000008,533293.000000002,0.33000000000000135,15.846185211818952
2020-03-12,6.3092745396578,1.350110320534359,0.7026925213050761,3.0000000000000133,0.0,0.0,113820.0000000005,5.680000000000023,0.5999243697479016,6.9195988802393185,959.0000000000041,1025.0000000000045,0.0,298.9000000000012,2.190000000000009,2.190000000000009,1297.0000000000057,1297.0000000000057,0.24000000000000105,26.921585956783566,42.40000000000018,36513.32000000015,0.20000000000000084,168.71000000000072,8.830000000000037,20.90000000000009,533293.0000000022,0.33000000000000146,16.038781373542417
2020-03-13,7.8802752324744585,1.7815711049773733,0.9255001602095783,3.000000000000014,0.0,0.0,113820.00000000054,5.6800000000000255,0.5997794117647085,6.856990692176912,959.0000000000043,1025.000000000005,0.0,298.90000000000134,2.1900000000000097,2.1900000000000097,1297.0000000000061,1297.0000000000061,0.2400000000000011,30.093902137270987,42.4000000000002,36513.32000000017,0.2000000000000009,168.71000000000078,8.830000000000041,20.900000000000098,533293.0000000023,0.33000000000000157,16.315532031634348
2020-03-14,9.986677012591159,2.3027264864576633,1.202817427849494,3.000000000000015,0.0,0.0,113820.00000000057,5.680000000000027,0.5995727617970293,6.772801196249693,959.0000000000045,1025.0000000000052,0.0,298.9000000000014,2.19000000000001,2.19000000000001,1297.0000000000064,1297.0000000000064,0.24000000000000116,33.43679538123384,42.400000000000205,36513.320000000174,0.20000000000000095,168.7100000000008,8.830000000000043,20.9000000000001,533293.0000000024,0.3300000000000016,16.677755196964313
2020-03-15,12.692948935913986,2.8843493250888903,1.5378404464527349,3.000000000000016,0.0,0.0,113820.00000000058,5.680000000000028,0.5993327710892079,6.666268641207964,959.0000000000048,1025.0000000000055,0.0,298.90000000000146,2.1900000000000106,2.1900000000000106,1297.0000000000066,1297.0000000000066,0.2400000000000012,36.89211398906055,42.40000000000021,36513.32000000018,0.200000000000001,168.71000000000083,8.830000000000044,20.900000000000105,533293.0000000026,0.3300000000000017,17.117830618796305
2020-03-16,15.996602458238044,3.459949130209693,1.93904339237026,3.000000000000016,0.0,0.0,113820.0000000006,5.680000000000029,0.5991648982910502,6.538033736885296,959.000000000005,1025.0000000000055,0.0,298.9000000000015,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000124,40.378478672144546,42.40000000000022,36513.32000000019,0.200000000000001,168.71000000000086,8.830000000000044,20.90000000000011,533293.0000000027,0.33000000000000174,17.61885874302421
2020-03-17,19.947872011745805,4.083374905187982,2.4090382003862976,3.000000000000016,0.0,0.0,113820.00000000061,5.68000000000003,0.5991766795360002,6.389193416063186,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,43.82776818316472,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,18.154156731568673
2020-03-18,24.58507983298523,4.744043783933012,2.9414289411753147,3.000000000000016,0.0,0.0,113820.00000000063,5.680000000000031,0.599519549083158,6.221512293555385,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,47.17498159955849,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,18.692795346718825
2020-03-19,29.92145370150046,5.418343115907106,3.5232027659978478,3.000000000000016,0.0,0.0,113820.00000000063,5.680000000000031,0.6004177807522529,6.037913701189725,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,50.368046477626294,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,19.202105455925192
2020-03-20,35.9352402438048,6.0728879122373876,4.136523115222376,3.000000000000016,0.0,0.0,113820.00000000063,5.680000000000031,0.6022995993004543,5.842640188626626,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,53.36907606701101,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,19.650144645088258
2020-03-21,42.56228991136047,6.666963930299579,4.760074624716727,3.000000000000016,0.0,0.0,113820.00000000063,5.680000000000031,0.6056188494430209,5.641166123555118,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,56.14220491709739,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,20.008133913218753
2020-03-22,49.690495714063445,7.154359987155853,5.3700718056416274,3.000000000000016,0.0,0.0,113820.00000000063,5.680000000000031,0.6108188558928677,5.439924366422002,959.000000000005,1025.0000000000055,0.0,298.90000000000157,2.190000000000011,2.190000000000011,1297.0000000000068,1297.0000000000068,0.24000000000000127,58.674822724668644,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,0.33000000000000174,20.252761183829044
