date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-07-14,207473613.3149076,426786.80244338507,413270.724225543,1891902.0528574449,684.3499309522518,631.0668530708069,40.690413492755525,174.56008441819532,68.77550426275774,329750.05512521655,316801.9014824446,0.0004886583146068739,744807803.0000042
2022-07-15,207901445.29805884,427831.9831512207,418129.5204065528,1892608.5375260857,706.4846686408222,649.158138025472,40.72079719131848,174.60269033368553,68.77839161012592,335258.8328112691,320692.8845313556,0.0003664937359551554,744807803.0000042
2022-07-16,208328720.44705766,427275.14899883955,421642.94378810853,1893337.9157819296,729.3782558439016,668.0094116962221,40.75150836536998,174.6458747315184,68.7814018200703,340973.7347409669,325269.34701196256,0.00027487030196636655,744807803.0000042
2022-07-17,208753843.1907234,425122.74366574304,423831.57309108204,1894089.4980355448,751.5822536153125,687.4455994961495,40.78257519775088,174.68965023092733,68.78455201146524,347029.4688805479,330354.066642295,0.0002061527264747749,744807803.0000042
2022-07-18,209176565.5648754,422722.37415202276,424890.242280497,1894859.7798615028,770.2818259580919,707.4497304883058,40.8139131371626,174.73391462859328,68.78784451926484,353359.1923843933,335796.30268049357,0.00015461454485608117,744807803.0000042
2022-07-19,209596023.0521313,419457.4872559051,424772.5495927263,1895649.3584093812,789.5785478783955,727.9534452482602,40.84553763244537,174.7786686799132,68.79127834743193,359717.7357879722,341503.65170332475,0.00016234099913979853,744807803.0000042
2022-07-20,210010818.29774454,414795.2456132287,423427.3991712744,1896458.9323493785,809.5739399973563,748.7456487390405,40.877489197184765,174.82388612531977,68.79482155953978,366348.5394783423,347472.4667348309,0.00024392769505620688,744807803.0000042
2022-07-21,210419422.35320526,408604.05546073004,420829.86359613575,1897288.8026718618,829.8703224834742,769.5343739169189,40.90988548224545,174.8696728357483,68.79847573655861,373218.93686473655,353684.8361370965,0.0004078972903613224,744807803.0000042
2022-07-22,210820475.6089411,401053.2557358195,417004.3307808128,1898138.4982870277,849.6956151657743,789.993179435751,40.94289924419869,174.91619483366344,68.80225176040226,380069.5961521083,360088.8785572509,0.0006598337628582593,744807803.0000042
2022-07-23,211213013.49384254,392537.88490141265,412041.8641450801,1899006.4952246463,867.9969376186759,809.7959479252308,40.976706107357224,174.9635528802575,68.80613904654612,386736.73854911735,366628.7926768269,0.0010015010493576596,744807803.0000042
