date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2022-07-03,66974.49847227917,78.10578827509083,79.6523881914151,1249.864657692986,0.7117807709488462,0.7081361642574513,8.45378820470587,1.042470868687719,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.52781398608397,216.5401754335256,0.041404751642277735,25.830680013124088,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-04,67052.11144309118,77.61297081200665,79.11011176411735,1250.5783252025144,0.7136675109847449,0.7100411988233415,8.465734503561734,1.0402098095636254,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.56928808867963,221.12095251890665,0.042264940590144046,25.83048269891873,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-05,67129.27928367595,77.16784058476462,78.59259158003705,1251.2936178514674,0.7152926500452824,0.7116905629830534,8.477571150780555,1.0382394515489324,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.60906591298686,225.62358446028568,0.042492015074153025,25.830349419147066,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-06,67206.2055842826,76.9263006066408,78.12887500370921,1252.009450621957,0.7158327713090114,0.7130463643833802,8.489320371811996,1.0364914826500653,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.64675673112032,229.7962920944066,0.042094932443300676,25.830262064360333,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-07,67283.18322828962,76.9776440070169,77.75871135944007,1252.7242825366052,0.7148319152626258,0.713971101665041,8.50101561014537,1.0348768537457922,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.68214421554566,233.42637227054672,0.04111709461366496,25.830196548270283,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-08,67360.54443479197,77.36120650235392,77.52419770833258,1253.4363922515183,0.7121097153739258,0.7142768071796156,8.512705725600851,1.0332638135478718,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.7152302124027,236.35429762566412,0.039650038154818906,25.83014741120275,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-09,67438.62329054139,78.0788557494223,77.46351318105562,1254.1440847510194,0.7076924998465409,0.7137619040272467,8.524419437758073,1.0315003811693086,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.74606713920946,238.54237157089676,0.03780637153789832,25.830110558402097,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-10,67517.72764890161,79.10435836022457,77.60621972742078,1254.8458463686961,0.7017616179359732,0.7122388488349156,8.53617102762906,1.029433947803292,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.77474000238175,240.10694028127568,0.03569786204062482,25.830082918801608,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-11,67598.0499868379,80.32233793629652,77.99333431722052,1255.5404610531882,0.6946146846866286,0.7093657882098982,8.547956304820062,1.0269039999604213,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.80136528647719,241.18671781599912,0.03342837390603426,25.83006218910124,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-12,67679.75878941746,81.70880257956576,78.6421166073402,1256.227097567527,0.686636514484591,0.7050560153655694,8.559749515568301,1.0237744770226769,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.826081165622895,241.92407197544503,0.031110065174192826,25.830046641825966,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-13,67762.9835717012,83.22478228373714,79.54198112066364,1256.90537488864,0.6782773212222031,0.6994141834698794,8.57150095643491,1.0199596554399244,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.849031206580975,242.44305398158411,0.02883658895821414,25.83003498136951,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-14,67847.78599810372,84.80242640252503,80.65988936344547,1257.5754112569794,0.6700363684215013,0.6926884656567092,8.583135117240007,1.0153842535385742,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.870343190542364,242.8322904861884,0.026672367381233353,25.83002623602717,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-15,67934.13822191337,86.35222380965084,81.94439391334053,1258.2378609637447,0.6624497068267926,0.6852346750343881,8.59459333857643,1.0100018294558066,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.89018200505941,243.12421786464165,0.024653920009098926,25.830019677020413,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-16,68021.90663993222,87.76841801884137,83.32867148542569,1258.8939419412977,0.6560809775990869,0.6774893546920816,8.605863151960778,1.0038069635592126,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.90877383949815,243.34316339848158,0.022813969418588924,25.830014757765344,26.300000000000146,1.600000000000008,808727.0000000042
