date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2020-03-11,2.197517867233195,0.2070976435669285,0.16408622462338346,1.0000000000000038,0.0,0.0,40.66494252713864,7.520000000000026,83.00000000000033,0.010000000000000038,27.78000000000011,80.67000000000033,53117.000000000204
2020-03-12,2.4295863642258047,0.38236884920045194,0.20414180984049374,1.0000000000000042,0.0,0.0,44.95934328837279,7.52000000000003,83.00000000000036,0.010000000000000044,27.780000000000122,80.67000000000036,53117.000000000226
2020-03-13,2.9855381894589517,0.6987675871265855,0.28479365537649237,1.0000000000000044,0.0,0.0,55.2472634455945,7.5200000000000315,83.00000000000038,0.010000000000000047,27.780000000000133,80.67000000000039,53117.00000000024
2020-03-14,4.003633280103272,1.1508048435446838,0.42376039990341097,1.0000000000000047,0.0,0.0,74.08723604573449,7.520000000000033,83.0000000000004,0.010000000000000049,27.78000000000014,80.6700000000004,53117.000000000255
2020-03-15,5.602272471389684,1.7187274206352467,0.6362128338642115,1.0000000000000049,0.0,0.0,103.67029807502507,7.520000000000035,83.00000000000041,0.01000000000000005,27.780000000000143,80.67000000000041,53117.00000000026
2020-03-16,7.808620966341247,2.311573038003913,0.9405838335429573,1.000000000000005,0.0,0.0,144.49916537915215,7.520000000000037,83.00000000000043,0.010000000000000052,27.780000000000147,80.67000000000043,53117.00000000027
2020-03-17,10.696284729280848,2.9765046007395286,1.3450167374713777,1.000000000000005,0.0,0.0,197.93593253468777,7.520000000000037,83.00000000000043,0.010000000000000054,27.78000000000015,80.67000000000044,53117.00000000028
2020-03-18,14.341315033709215,3.7168322320672598,1.8477732189083214,1.000000000000005,0.0,0.0,265.3879356647527,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-19,18.799295906826877,4.51306050242796,2.438779332410077,1.000000000000005,0.0,0.0,347.88375459277995,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-20,24.088159712925645,5.328589817674246,3.100785048758114,1.000000000000005,0.0,0.0,445.75521445783744,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-21,30.17529884093218,6.113992460217558,3.81023390615489,1.000000000000005,0.0,0.0,558.3988869261201,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-22,36.96789947006573,6.810219619888455,4.537915248620702,1.000000000000005,0.0,0.0,684.0972160995689,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-23,44.387624667190636,7.432939440191079,5.269810547648471,1.000000000000005,0.0,0.0,821.4005478212847,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-24,52.41701132521532,8.03929734032432,5.993310561027251,1.000000000000005,0.0,0.0,969.9857148414018,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-25,60.973553581177285,8.563975267686693,6.6859880920697385,1.000000000000005,0.0,0.0,1128.3259234936909,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-26,69.92871075795809,8.960731935574342,7.321585122058135,1.000000000000005,0.0,0.0,1294.0425006357846,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-27,79.12216332056956,9.197633631706626,7.874503159578521,1.000000000000005,0.0,0.0,1464.168703854346,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-28,88.37250484336852,9.25347732462032,8.323171002521654,1.000000000000005,0.0,0.0,1635.347579118946,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-29,97.48526098546773,9.115107993465251,8.652570559583562,1.000000000000005,0.0,0.0,1803.9803540224707,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-30,106.32571044498334,8.842213348040126,8.853963149164091,1.000000000000005,0.0,0.0,1967.5739848122669,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-03-31,114.80289627911586,8.478508750525902,8.91670894881555,1.000000000000005,0.0,0.0,2124.445300179986,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-04-01,122.81724977882642,8.015345687005619,8.838271692219303,1.000000000000005,0.0,0.0,2272.751779433636,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-04-02,130.2818125765247,7.465306938169541,8.62452471292661,1.000000000000005,0.0,0.0,2410.8842663787213,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-04-03,137.1381532268346,6.856898755663362,8.289980477164264,1.000000000000005,0.0,0.0,2537.7615047291,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2020-04-04,143.36830464216882,6.230569994349338,7.857962733438818,1.000000000000005,0.0,0.0,2653.0510396651225,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
