date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,population
2020-03-11,2.9340029782762,0.4832817823747829,0.27556971206761,0.9874393988364616,0.030905877102862495,0.012717950449193365,0.24000000000000093,1.989987394957991,9.086139282047942,6.015516954409094,0.08454671649581308,16.072275656612668,6.290000000000024,36000.00000000014,45000.000000000175,0.24000000000000093,11.542713305198458,29.600000000000115,4.210000000000016,1.0000000000000038,0.8000000000000032,37457976.00000014
2020-03-12,3.4892869783742535,0.7034533010762205,0.36313580874622386,0.9847618374272828,0.0416506424748522,0.018608921789706967,0.24000000000000105,1.9899380252100927,11.341868882635243,7.170314973692237,0.09283072189096078,15.32359317804505,6.290000000000027,36000.00000000015,45000.00000000019,0.24000000000000105,14.472125897030516,29.60000000000013,4.210000000000019,1.0000000000000042,0.8000000000000034,37457976.00000016
2020-03-13,4.389751271272619,1.041681766369547,0.49142441635281703,0.9879249656593452,0.055058279205848396,0.026025857470269947,0.2400000000000011,1.9899140877504942,14.10907888671251,8.693023883792144,0.10177591795345024,14.499406260392238,6.2900000000000285,36000.00000000017,45000.000000000204,0.2400000000000011,17.899838120251914,29.600000000000136,4.21000000000002,1.0000000000000044,0.8000000000000036,37457976.00000017
2020-03-14,5.74695146250425,1.4887112278153025,0.672696140318913,1.0002197423440577,0.07054387100748924,0.035038623871933315,0.24000000000000116,1.990020892251141,16.988709617523103,10.573193898623057,0.11121833148383384,13.612287403762197,6.29000000000003,36000.000000000175,45000.00000000022,0.24000000000000116,21.7994959140416,29.600000000000144,4.210000000000021,1.0000000000000047,0.8000000000000038,37457976.00000018
2020-03-15,7.650371967918929,2.022609697525994,0.9165164491305896,1.0245991958983163,0.08718392135516463,0.04561154708947045,0.2400000000000012,1.9903598837972791,20.574773971384126,12.865383465337713,0.12104998002851876,12.67440786051397,6.290000000000031,36000.00000000018,45000.00000000022,0.2400000000000012,26.152618057056785,29.60000000000015,4.210000000000022,1.0000000000000049,0.800000000000004,37457976.000000186
2020-03-16,9.806072447173865,2.260250744379147,1.1922805171970077,1.035708608300597,0.07733041031178396,0.0541669667165858,0.24000000000000124,1.9909316775538446,25.193453889440967,15.660883106437058,0.13122138935235245,11.702657866943344,6.290000000000032,36000.00000000019,45000.00000000022,0.24000000000000124,30.908352036651735,29.600000000000154,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-17,12.29918911236814,2.5814517945481006,1.5091345960425553,1.0374795816294569,0.07076445285342428,0.061032626459546754,0.24000000000000127,1.9916350865428911,30.89690037183192,19.06547487022861,0.14159719909248047,10.720535740220448,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,35.99770843602152,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-18,15.422404116111947,3.1946376500481213,1.8974419295787852,1.051929983571803,0.08484450964653245,0.06882666764685796,0.24000000000000127,1.9922781895031636,38.32603662341184,23.25317855086155,0.15190733694056294,9.75616133974841,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,41.331866330248275,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-19,19.566205155603715,4.198596207801129,2.397382836970778,1.1107639065540962,0.1288725548270134,0.08142284494975252,0.24000000000000127,1.9925517255145764,47.42563067807396,28.38639328612618,0.16190529262138886,8.837297152193345,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,46.79595857121571,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-20,25.136580175687975,5.609887685909037,3.0504047747869136,1.249071637090752,0.20610819763286564,0.10317443817256022,0.24000000000000127,1.9919354489517076,58.462096311723016,34.671937821737565,0.1713143928661712,7.9908057665367425,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,52.244680305270315,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-21,32.49328839614873,7.38340154335875,3.8928098836112017,1.5006046327954423,0.3152792736286578,0.1383321860954838,0.24000000000000127,1.9897663895579982,71.47276809675299,42.3794381756116,0.17984697758434104,7.241541622898685,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,57.56319704213965,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-22,41.903563582179515,9.42777416980092,4.95094564800253,1.8942317551395722,0.45171478812388627,0.1906077368566812,0.24000000000000127,1.9853500022525352,86.17837482283426,51.656201126860715,0.18725191062846294,6.609895712972339,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,62.66715796260032,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-23,52.94016460647961,11.049725262127698,6.2068163788590525,2.410945309567354,0.5678584892829611,0.2608672441421883,0.24000000000000127,1.9781406529499084,102.16988325028686,62.54463953292847,0.19338414951950522,6.109774725905731,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,67.46404655856962,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-24,65.83238589829877,12.902064470189853,7.681412704312373,3.0708463448128844,0.7032209516422482,0.35137958630638344,0.24000000000000127,1.96774770044288,119.61768393092805,75.10673433618649,0.19813345797026916,5.749687217667831,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,71.86853815098938,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2020-03-25,81.08453506044047,15.25953154591973,9.405186709876187,3.912119891124216,0.8763491332533428,0.46458494829475305,0.24000000000000127,1.9539486227788339,138.22326618025838,89.27166355110579,0.2016274044020719,5.486286098448035,6.290000000000033,36000.00000000019,45000.00000000022,0.24000000000000127,75.81401802823893,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
