date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,aged_65_older,median_age,handwashing_facilities,hospital_beds_per_thousand,population
2020-03-11,1.4652935798043407,0.21275804461403214,0.1365110139672928,2.0000000000000075,0.0,0.0,0.03166374099801736,1.510000000000006,1301.000000000005,0.030000000000000117,0.4900000000000019,2.1000000000000085,0.0,1367.000000000005,29.346885976783042,2.58000000000001,18.600000000000072,37.750000000000135,0.5000000000000019,41128772.000000164
2020-03-12,1.7069533781305697,0.2737539144445482,0.16348112000658735,2.0000000000000084,0.0,0.0,0.03771192985969603,1.5100000000000067,1301.0000000000055,0.03000000000000013,0.49000000000000205,2.1000000000000094,0.0,1367.0000000000055,29.943532937661665,2.5800000000000107,18.60000000000008,37.75000000000015,0.5000000000000021,41128772.00000018
2020-03-13,2.0440482591958626,0.3601473686065212,0.20165576566751364,2.000000000000009,0.0,0.0,0.04613139406574819,1.5100000000000071,1301.000000000006,0.030000000000000138,0.4900000000000022,2.1000000000000103,0.0,1367.000000000006,30.622017350305114,2.5800000000000116,18.600000000000087,37.75000000000016,0.5000000000000022,41128772.00000019
2020-03-14,2.4971764658901145,0.46885002225321126,0.25281309121896156,2.0000000000000093,0.0,0.0,0.05742886229139271,1.5100000000000076,1301.0000000000064,0.030000000000000145,0.4900000000000023,2.1000000000000107,0.0,1367.0000000000064,31.38482280587691,2.5800000000000125,18.60000000000009,37.75000000000017,0.5000000000000023,41128772.0000002
2020-03-15,3.0805746571099,0.5939290486873241,0.31800122112915397,2.0000000000000098,0.0,0.0,0.0719528684380017,1.5100000000000078,1301.0000000000066,0.03000000000000015,0.4900000000000024,2.100000000000011,0.0,1367.0000000000066,32.23581813866759,2.580000000000013,18.600000000000094,37.75000000000018,0.5000000000000024,41128772.00000021
2020-03-16,3.7231006760903513,0.6504241620811049,0.3894088020782819,2.00000000000001,0.0,0.0,0.08795043025545685,1.510000000000008,1301.0000000000068,0.030000000000000155,0.49000000000000243,2.100000000000011,0.0,1367.0000000000068,33.19586926010934,2.5800000000000134,18.600000000000097,37.750000000000185,0.5000000000000026,41128772.000000216
2020-03-17,4.441662934346376,0.724485865581515,0.4686383727287188,2.00000000000001,0.0,0.0,0.10583758028693867,1.5100000000000082,1301.0000000000068,0.03000000000000016,0.4900000000000025,2.100000000000011,0.0,1367.0000000000068,34.28174308923202,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-18,5.299039702375824,0.861819473523565,0.5620590962886216,2.00000000000001,0.0,0.0,0.1271577585830129,1.5099873949579914,1301.0000000000068,0.03000000000000016,0.49000000000000254,2.100000000000011,0.0,1367.0000000000068,35.50428970218587,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-19,6.379806602896942,1.0840989296417063,0.6783238955842762,2.00000000000001,0.0012281835811247584,0.0,0.1539896828674474,1.5099758403361427,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,36.87058314606415,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-20,7.7722822307764705,1.3949746497199706,0.8265073043643563,2.00000000000001,0.006092436974789941,0.0,0.18850325116157496,1.509973961700073,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,38.38247210421527,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-21,9.554987367975716,1.7845794035795748,1.0147088557781174,2.00000000000001,0.014491758241758312,0.0013450226244343922,0.232626468752565,1.5099992172349792,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,40.032437950171854,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-22,11.786489394760093,2.2329077265696244,1.2490056237340432,2.00000000000001,0.026027189722042796,0.0045517533936651755,0.287795643419628,1.5100651853890679,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,41.80399248977828,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-23,14.288541900627305,2.5031067807061493,1.5137590658936189,1.9962184873949682,0.036294794360051896,0.009760938510019435,0.34961256966879406,1.510161041595132,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,43.65797206610559,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-24,17.11832950239359,2.830578307895486,1.814644606466113,1.9889705882353046,0.04860118626777659,0.017201763998868858,0.41948302130460224,1.5102608910864612,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,45.56193670956634,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-25,20.451497611604537,3.3337611388078523,2.1677287683596083,1.9811590982546972,0.06461831051531222,0.02710025641867337,0.5017329834962291,1.5103307685087717,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,47.496421989188406,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-26,24.51585333152181,4.064800492114948,2.593432484479149,1.9771427561409287,0.08479211039133246,0.03961058339351386,0.6019752385917917,1.5103464926711736,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,49.45995207689461,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-27,29.541641129863137,5.026121377489583,3.1120035812003506,1.9818874484890219,0.10864902784844466,0.0547635290124917,0.7258843054790747,1.5102713433236796,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,51.45346987538274,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2020-03-28,35.72424959335735,6.1828586478554035,3.740121140974608,2.00032961351609,0.13502587883720646,0.07242785037927844,0.8782776441060758,1.510064044015063,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0,1367.0000000000068,53.47117803678924,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
