date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,population
2020-03-11,1.0000000000000038,0.0,0.0,20.00000000000008,0.0,0.0,0.4400000000000017,1.260000000000005,804.000000000003,410.0000000000016,0.020000000000000077,9.353047116289964,22.20000000000008,0.4000000000000016,2305826.0000000093
2020-03-12,1.0000000000000042,0.0,0.0,20.00000000000009,0.0,0.0,0.44000000000000195,1.2600000000000053,804.0000000000034,410.00000000000176,0.020000000000000087,11.018010114137407,22.20000000000009,0.4000000000000017,2305826.0000000102
2020-03-13,1.0000000000000044,0.0,0.0,20.000000000000096,0.0,0.0,0.44000000000000206,1.2600000000000058,804.0000000000036,410.0000000000019,0.020000000000000094,13.177057197755635,22.2000000000001,0.4000000000000018,2305826.000000011
2020-03-14,1.0000000000000047,0.0,0.0,20.0000000000001,0.0,0.0,0.44000000000000217,1.260000000000006,804.0000000000039,410.000000000002,0.020000000000000098,15.840067461988381,22.200000000000102,0.4000000000000019,2305826.0000000116
2020-03-15,1.0000000000000049,0.0,0.0,20.000000000000103,0.0,0.0,0.4400000000000023,1.2600000000000062,804.0000000000041,410.00000000000205,0.0200000000000001,18.984703149820348,22.200000000000106,0.400000000000002,2305826.000000012
2020-03-16,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000064,804.0000000000042,410.0000000000021,0.020000000000000104,22.53547047807313,22.20000000000011,0.400000000000002,2305826.000000012
2020-03-17,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,26.421048075103055,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-18,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,30.552474647148294,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-19,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,34.891183393247516,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-20,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,39.42816808792214,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-21,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,44.11698401681434,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-22,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,48.871355336463466,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-23,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,53.59021042607103,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-24,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,58.16946260300522,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-25,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,62.5108456594292,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-26,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,66.5285405147724,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-27,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,70.15414520508395,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-28,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,73.34040237504773,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-29,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,76.06399489699373,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-30,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,78.34631065238342,22.200000000000113,0.400000000000002,2305826.000000012
2020-03-31,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,80.25274139264903,22.200000000000113,0.400000000000002,2305826.000000012
2020-04-01,1.000000000000005,0.0,0.0,20.000000000000107,0.0,0.0,0.4400000000000024,1.2600000000000067,804.0000000000043,410.00000000000216,0.020000000000000108,81.8758821595483,22.200000000000113,0.400000000000002,2305826.000000012
