date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-06-02,10052.05119045505,8.397373058850558,9.360709177387973,34.98424800724598,0.004213804435313216,0.008964516122206367,350807.95558497997,1220.9202554528852,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-03,10060.235661748864,8.184471293814724,9.027540286402335,34.98786279922898,0.005746002970958098,0.006723387091654775,351093.5861709591,1221.0464116930916,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-04,10068.272334546957,8.036672798092146,8.740081685389997,34.99553510847156,0.009270717483551502,0.005515390997474113,351374.0586343608,1221.3141752856575,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-05,10076.238074439643,7.965739892686767,8.501531852277804,35.00886852592385,0.014532223633025658,0.005846950487924597,351652.0555447756,1221.7795115547426,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-06,10084.210908770923,7.972834331279793,8.312199309376432,35.02914654634986,0.021177125061550166,0.0077110047211470835,351930.3000029584,1222.48721446761,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-07,10092.221416872322,8.010508101401033,8.175241919007124,35.05725098927117,0.02877877139797265,0.011120357613258532,352209.8592113337,1223.4680595255638,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-08,10100.296492518508,8.075075646186534,8.090987838738224,35.09360081467482,0.03685557176114926,0.015926241060622674,352491.67176176514,1224.7366684321512,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-09,10108.456871651339,8.160379132829958,8.05681069159408,35.138106234794144,0.04488472988744252,0.02185870794478833,352776.4613492817,1226.2899075943155,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-10,10116.715278172907,8.258406521568181,8.067035943711732,35.1901342979444,0.052312545476344764,0.028556926886193122,353064.6720573722,1228.1056869982594,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-11,10125.075033290328,8.359755117420491,8.112870687583424,35.24848307639952,0.05856214019969566,0.0355919033094413,353356.4198219566,1230.1420593663433,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-12,10133.529012524321,8.453979233992982,8.182350979488485,35.31136230729969,0.06303925220859538,0.04248352024226206,353651.45602936385,1232.3365445247591,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-13,10142.058863465652,8.529850941331853,8.261751922399181,35.37637887333196,0.06513658201358949,0.04871331891472831,353949.14024002594,1234.6056226792853,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-14,10150.666561949609,8.60769848395624,8.34700237101724,35.4429984407133,0.06670957936733507,0.05408023805482462,354249.5414208086,1236.9306455808942,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
