date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2020-03-11,0.6859849709114431,0.005388747173967729,0.0010796787943775333,2.0000000000000075,0.0,0.0,1.783749333387205,5.2000000000000215,43.40000000000016,82.14000000000031,395762.00000000163,1.0500000000000043,2.3365676890225786
2020-03-12,0.6190459356819662,0.05198920097517534,0.00080975909578315,2.0000000000000084,0.0,0.0,1.609748005211703,5.200000000000024,43.40000000000018,82.14000000000034,395762.00000000175,1.0500000000000047,2.3661974142371145
2020-03-13,0.6981241414835179,0.18692338101580372,0.010462522941746814,2.000000000000009,0.0,0.0,1.8153038933722565,5.200000000000026,43.4000000000002,82.14000000000037,395762.00000000186,1.0500000000000052,2.3887493627371246
2020-03-14,1.005493558601328,0.40758102962093634,0.055136484966491255,2.0000000000000093,0.0,0.0,2.6142799562282923,5.200000000000027,43.400000000000205,82.14000000000038,395762.000000002,1.0500000000000054,2.4041289834527912
2020-03-15,1.6149798974577871,0.7037626952926276,0.1443727257158191,2.0000000000000098,0.0,0.0,4.198578745451773,5.200000000000028,43.40000000000021,82.1400000000004,395762.0000000021,1.0500000000000056,2.4140820317072436
2020-03-16,2.529269829363547,1.00411484629171,0.28681703620671006,2.00000000000001,0.0,0.0,6.57518777596021,5.200000000000028,43.40000000000022,82.14000000000041,395762.0000000021,1.0500000000000056,2.421433072399884
2020-03-17,3.793607187795133,1.3510337753134851,0.4876717622875485,2.00000000000001,0.0,0.0,9.861713553366434,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.431788339714082
2020-03-18,5.469801383089415,1.7598655060164687,0.7483863362599427,2.00000000000001,0.0,0.0,14.218820556104369,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.447843505685925
2020-03-19,7.616733713464462,2.226928864483268,1.0666016461833245,2.00000000000001,0.0012281835811247584,0.0,19.79956047202338,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.474110720500942
2020-03-20,10.275737098285184,2.734272278614558,1.4361083128533987,2.00000000000001,0.006092436974789941,0.0,26.71136912583402,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.51629822645014
2020-03-21,13.459630878012561,3.2532413776745646,1.8468153975359807,2.00000000000001,0.014491758241758312,0.0013450226244343922,34.98756417469234,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.5805176374246437
2020-03-22,17.144496914165565,3.7471546919501777,2.2847269327673754,2.00000000000001,0.026027189722042796,0.0045517533936651755,44.56596837988813,5.200000000000028,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.672548342114105
2020-03-23,21.2836797315195,4.193478494722176,2.7427268414630612,1.9936974789916069,0.03377378595669053,0.009407997333548844,55.325301430359005,5.183613445378179,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.797144749982942
2020-03-24,25.884770141238256,4.64677338300027,3.215368175699759,1.981617647058834,0.04376925349466731,0.016172352234162968,67.28529249164464,5.15220588235297,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,2.9579780102663227
2020-03-25,30.928331969212532,5.080409707579882,3.691154606241536,1.9685984970911548,0.05941065052824043,0.02534177225577743,80.39541846375627,5.118356092437003,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,3.1585051163432043
2020-03-26,36.36997231239751,5.469890344679749,4.155575069096157,1.9619045935682071,0.08211454898215337,0.03747724063333284,94.54028540567131,5.100951943277339,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,3.401597717117045
2020-03-27,42.14189423106615,5.7923175645860985,4.593379750432339,1.9698124141483624,0.11181215608050671,0.05307302420479937,109.54366460370426,5.121512276785742,43.400000000000226,82.14000000000043,395762.0000000021,1.0500000000000056,3.689340948748308
