date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,handwashing_facilities,population
2020-03-11,1.0000000000000038,0.03611353708993428,0.014539237617907019,1.0000000000000038,0.0,0.0,1.6900000000000062,0.780000000000003,534.0000000000019,0.030000000000000117,31.400000000000123,3377.0000000000127,0.28000000000000114,15.842563163744751,3.1600000000000117,21.50000000000008,333.4400000000013,16.500000000000064,24.1000000000001,1201680.000000005
2020-03-12,1.0000000000000042,0.04432820388403129,0.020818455362751585,1.0000000000000042,0.0,0.0,1.6900000000000068,0.7800000000000034,534.0000000000023,0.03000000000000013,31.400000000000137,3377.000000000014,0.28000000000000125,17.1131263159243,3.1600000000000135,21.50000000000009,333.4400000000014,16.50000000000007,24.100000000000108,1201680.0000000054
2020-03-13,1.0000000000000044,0.05189515097378634,0.027776737449665564,1.0000000000000044,0.0,0.0,1.6900000000000075,0.7800000000000036,534.0000000000025,0.030000000000000138,31.400000000000148,3377.000000000015,0.28000000000000136,18.72492392246362,3.1600000000000144,21.500000000000096,333.44000000000153,16.500000000000078,24.100000000000115,1201680.0000000056
2020-03-14,1.0000000000000047,0.058249094322776834,0.03500676123204563,1.0000000000000047,0.0,0.0,1.690000000000008,0.7800000000000037,534.0000000000026,0.030000000000000145,31.400000000000155,3377.000000000016,0.2800000000000014,20.624185669708126,3.1600000000000152,21.5000000000001,333.4400000000016,16.50000000000008,24.100000000000122,1201680.0000000058
2020-03-15,1.0000000000000049,0.06280446780090626,0.042044663684215305,1.0000000000000049,0.0,0.0,1.6900000000000082,0.7800000000000038,534.0000000000027,0.03000000000000015,31.400000000000162,3377.0000000000164,0.28000000000000147,22.783410260684498,3.160000000000016,21.500000000000103,333.44000000000165,16.500000000000085,24.100000000000126,1201680.000000006
2020-03-16,0.9899159663865597,0.056136964296057884,0.04712367229451257,1.000000000000005,0.0,0.0,1.6900000000000084,0.7800000000000039,534.0000000000027,0.030000000000000155,31.400000000000166,3377.000000000017,0.28000000000000147,25.184024082068042,3.1600000000000166,21.500000000000107,333.4400000000017,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-17,0.9705882352941226,0.04966574843212747,0.050156910652688,1.000000000000005,0.0,0.0,1.6900000000000086,0.780000000000004,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,27.79727630330932,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-18,0.9497575953458355,0.049563467755899135,0.052001975167925894,1.000000000000005,0.0,0.0,1.6900000000000088,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,30.622435411063172,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-19,0.9390473497091192,0.05932838620800396,0.05408583819559543,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,33.67574430231812,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-20,0.9516998626373675,0.08045298002445822,0.05812352538231398,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,36.9424442965512,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-21,1.0008789693762172,0.11292538466281712,0.06590712367474465,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,40.38165869106247,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-22,1.0983967835932507,0.15560547999679003,0.07914753732619438,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,43.943269713190276,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-23,1.253758802950273,0.20650695421220194,0.10061630910324329,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,47.57142788282427,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-24,1.4734477382825202,0.2630088517289646,0.13108440377313413,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,51.207184034290236,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-25,1.7603863854830637,0.3220142341425548,0.16999882319184195,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,54.790463332763665,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-26,2.113534779416116,0.3800691759301231,0.215813597031891,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,58.26154578657996,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-27,2.5275880593520084,0.4334520112300754,0.2662380258282175,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,61.56217663146706,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-28,2.992749868043424,0.4782402689267591,0.3184228632625665,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,64.67490752208133,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-29,3.4945624010325753,0.5103608739639778,0.36909995287678987,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,67.61903099708792,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-30,4.017560456236624,0.529409310935169,0.41522897241454215,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,70.40023737192723,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-03-31,4.557077905202687,0.5443258907644027,0.45541930526436575,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,73.0311872403224,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-04-01,5.106948700395238,0.5534771265413054,0.48848820228376316,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,75.53994505209064,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2020-04-02,5.660366664275108,0.5561227123914356,0.5136399073689317,1.000000000000005,0.0,0.0,1.690000000000009,0.7800000000000041,534.0000000000027,0.03000000000000016,31.40000000000017,3377.0000000000173,0.28000000000000147,77.88699660419415,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
