date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,population
2020-03-11,4.000000000000015,0.0,0.0,4.000000000000015,0.0,0.0,0.1000000000000004,1.570000000000006,5833.000000000023,0.020000000000000077,19.012662313246857,28.20000000000011,4.470000000000016,6253.100000000025,4.000000000000015,34627648.000000134
2020-03-12,4.000000000000017,0.0,0.0,4.000000000000017,0.0,0.0,0.10000000000000042,1.570000000000007,5833.0000000000255,0.020000000000000087,20.432992210048297,28.200000000000124,4.4700000000000175,6253.100000000028,4.000000000000017,34627648.00000015
2020-03-13,4.000000000000018,0.0,0.0,4.000000000000018,0.0,0.0,0.10000000000000045,1.5700000000000074,5833.000000000027,0.020000000000000094,22.235719593864637,28.20000000000013,4.470000000000019,6253.1000000000295,4.000000000000018,34627648.000000164
2020-03-14,4.000000000000019,0.0,0.0,4.000000000000019,0.0,0.0,0.10000000000000048,1.5700000000000078,5833.000000000028,0.020000000000000098,24.41637292099645,28.200000000000138,4.47000000000002,6253.100000000031,4.000000000000019,34627648.00000017
2020-03-15,4.0000000000000195,0.0,0.0,4.0000000000000195,0.0,0.0,0.1000000000000005,1.5700000000000083,5833.000000000029,0.0200000000000001,26.96082364679134,28.200000000000145,4.470000000000021,6253.100000000032,4.0000000000000195,34627648.00000018
2020-03-16,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5700000000000083,5833.00000000003,0.020000000000000104,29.835730534059298,28.20000000000015,4.470000000000022,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-17,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.570025210084042,5833.000000000031,0.020000000000000108,33.03272582556069,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-18,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5700483193277397,5833.000000000032,0.020000000000000108,36.55678564260303,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-19,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.570014261473829,5833.000000000032,0.020000000000000108,40.372738553219314,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-20,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5698660613283864,5833.000000000032,0.020000000000000108,44.416499939478236,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-21,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5695698756666217,5833.000000000032,0.020000000000000108,48.603497772966875,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-22,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5691630240738212,5833.000000000032,0.020000000000000108,52.8396558119489,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-23,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5687588226772167,5833.000000000032,0.020000000000000108,57.036065065167335,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-24,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5685941654888456,5833.000000000032,0.020000000000000108,61.11027181115743,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-25,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5690293345238762,5833.000000000032,0.020000000000000108,64.99021129211091,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-26,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5704323111708667,5833.000000000032,0.020000000000000108,68.6154382040542,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-27,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5730748797905632,5833.000000000032,0.020000000000000108,71.93238893099809,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-28,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5770963990155167,5833.000000000032,0.020000000000000108,74.91417275836504,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-29,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5824919825195582,5833.000000000032,0.020000000000000108,77.5642284698728,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-30,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5891677910267104,5833.000000000032,0.020000000000000108,79.90787998201041,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-03-31,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.596902184575788,5833.000000000032,0.020000000000000108,81.99883500266824,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-01,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6053597347472925,5833.000000000032,0.020000000000000108,83.82332825587977,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-02,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6141497299551064,5833.000000000032,0.020000000000000108,85.37372890037796,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-03,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6228290072271596,5833.000000000032,0.020000000000000108,86.65239315233595,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-04,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6308568879349163,5833.000000000032,0.020000000000000108,87.67455375242274,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-05,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.637613092583381,5833.000000000032,0.020000000000000108,88.4704870660948,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-06,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6424008343050236,5833.000000000032,0.020000000000000108,89.07799005716657,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-07,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6444833988380136,5833.000000000032,0.020000000000000108,89.52935614985631,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-08,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6430395045260562,5833.000000000032,0.020000000000000108,89.85981963340076,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-09,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6372154719627408,5833.000000000032,0.020000000000000108,90.09269665782381,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-10,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6262659995764535,5833.000000000032,0.020000000000000108,90.25452249336797,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-11,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.6096516651639194,5833.000000000032,0.020000000000000108,90.3758918700261,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-12,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5871319292220043,5833.000000000032,0.020000000000000108,90.4669189025197,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-13,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.558747136961754,5833.000000000032,0.020000000000000108,90.5351891768899,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-14,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.5247618717904836,5833.000000000032,0.020000000000000108,90.58639188266756,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-15,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.485755146570725,5833.000000000032,0.020000000000000108,90.62128971032013,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-16,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.4425225654871925,5833.000000000032,0.020000000000000108,90.64337484576544,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-17,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.3960242770565725,5833.000000000032,0.020000000000000108,90.65773733988334,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-18,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.3473365659049068,5833.000000000032,0.020000000000000108,90.67021638564954,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-19,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.2975809635366324,5833.000000000032,0.020000000000000108,90.68676377598582,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-20,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.2478261557487913,5833.000000000032,0.020000000000000108,90.71296649714787,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-21,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.1990079490675742,5833.000000000032,0.020000000000000108,90.753688673766,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-22,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.1519637833908565,5833.000000000032,0.020000000000000108,90.81280302762585,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2020-04-23,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,0.1000000000000005,1.1075124303033248,5833.000000000032,0.020000000000000108,90.89298947175378,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
