date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,human_development_index,population,excess_mortality_cumulative,excess_mortality
2020-03-11,0.9309166936005204,0.011949833146818408,0.004679165704526202,1.0000000000000038,0.0,0.0,0.3600000000000013,1.1400000000000043,7.134692116330625,3.2283011834609745,0.03986875318573825,23.34572209371897,8587.000000000033,1112.0000000000043,0.010000000000000038,26.484312210282894,4.690000000000019,22.900000000000087,0.6600000000000027,17843914.000000067,1.7300000000000064,12.610000000000047
2020-03-12,0.9161901058500359,0.032960435622880556,0.008856497743165185,1.0000000000000042,0.0006140917905623792,0.0,0.36000000000000154,1.140000000000005,8.787563604194087,4.265029651704935,0.03997881117243238,23.309766683411432,8587.000000000036,1112.0000000000048,0.010000000000000044,29.309099468118255,4.690000000000021,22.900000000000095,0.6600000000000029,17843914.000000075,1.730000000000007,12.610000000000053
2020-03-13,0.9335873111263776,0.07181147086712833,0.018297835492247887,1.0000000000000044,0.0030462184873949706,0.0,0.36000000000000165,1.1400000000000055,10.785291319823028,5.548675276917045,0.040214554403888006,23.234240009326545,8587.00000000004,1112.0000000000052,0.010000000000000047,32.5623797077468,4.690000000000023,22.9000000000001,0.6600000000000031,17843914.000000082,1.7300000000000075,12.610000000000056
2020-03-14,1.001208582892296,0.12775970205144555,0.03517925897212719,1.0000000000000047,0.007245879120879156,0.0006493212669683272,0.36000000000000176,1.1400000000000057,13.035283939123923,7.089609237261167,0.04058415432909576,23.112830944292938,8587.000000000042,1112.0000000000055,0.010000000000000049,36.20578381119155,4.6900000000000235,22.900000000000105,0.6600000000000033,17843914.000000086,1.730000000000008,12.61000000000006
2020-03-15,1.1352955774407172,0.19830846432139015,0.06135503246438968,1.0000000000000049,0.013013594861021398,0.002197398190045257,0.3600000000000019,1.140000000000006,15.572134684573529,8.890590896918098,0.04107919525554845,22.94771952366899,8587.000000000044,1112.0000000000057,0.01000000000000005,40.16574542141895,4.690000000000024,22.90000000000011,0.6600000000000034,17843914.00000009,1.7300000000000084,12.610000000000063
2020-03-16,1.2669855809473791,0.1989737528952121,0.08862971972644373,1.000000000000005,0.02003815348254697,0.004973840497737579,0.3600000000000019,1.140000000000006,18.441972700566577,10.956954161699587,0.04169142617663231,22.74608537642986,8587.000000000044,1112.000000000006,0.010000000000000052,44.343572802328026,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000086,12.610000000000065
2020-03-17,1.4120200519031674,0.21482501408963806,0.11887985282004312,1.000000000000005,0.027924542713720253,0.009067484445701404,0.3600000000000019,1.140000000000006,21.598544813078497,13.283778969691008,0.0423896103564562,22.523099908211243,8587.000000000044,1112.000000000006,0.010000000000000054,48.65895933671702,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-18,1.6373117422240815,0.29628359573206425,0.1599034254909215,1.000000000000005,0.03621490024795996,0.014386586184954829,0.3600000000000019,1.140000000000006,24.997739680698817,15.88442440179964,0.043114282751181905,22.309639087590266,8587.000000000044,1112.000000000006,0.010000000000000054,53.05773081475505,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-19,2.035870038083708,0.46904527598456974,0.22248348379175334,1.000000000000005,0.04440422625255055,0.020703966788037445,0.3600000000000019,1.140000000000006,28.559366492909433,18.75609464265552,0.0437969273187194,22.129637201924144,8587.000000000044,1112.000000000006,0.010000000000000054,57.496395396134254,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-20,2.7079949655375763,0.7402616557602458,0.31818581904937493,1.000000000000005,0.05195216775017578,0.02769087101862996,0.3600000000000019,1.140000000000006,32.16022461111717,21.854175054389874,0.04437274396997044,22.0066849150178,8587.000000000044,1112.000000000006,0.010000000000000054,61.9109888547931,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-21,3.747172694741426,1.1031762030354426,0.45770723759019977,1.000000000000005,0.058291856905068926,0.03494236140876893,0.3600000000000019,1.140000000000006,35.65242443765275,25.125731484716177,0.04480121279325036,21.952347235067517,8587.000000000044,1112.000000000006,0.010000000000000054,66.2322169158202,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-22,5.229497168114905,1.5406012860839549,0.6496367630342803,1.000000000000005,0.06283653973762532,0.04199636381675778,0.3600000000000019,1.140000000000006,38.98243403606122,28.506127960660653,0.04505630713857067,21.965254285382763,8587.000000000044,1112.000000000006,0.010000000000000054,70.36246860153884,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-23,7.253635481128214,2.0413914946211484,0.9071841010410647,1.000000000000005,0.06624505186204263,0.0485244221838354,0.3600000000000019,1.140000000000006,41.98234912109899,31.899844839273833,0.04520480307532432,22.02432856148377,8587.000000000044,1112.000000000006,0.010000000000000054,74.22102792174248,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
2020-03-24,9.862285434375597,2.586845172355654,1.2409203155998059,1.000000000000005,0.06901151998896905,0.05432091844783141,0.3600000000000019,1.140000000000006,44.50709151115399,35.19796055253236,0.045308418078956136,22.10323834095772,8587.000000000044,1112.000000000006,0.010000000000000054,77.74927643581248,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,1.7300000000000089,12.610000000000067
