date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,population
2020-03-11,1.0000000000000038,0.0,0.0,2.0000000000000075,0.0,0.0,23.72000000000008,47.44000000000016,212.00000000000085,0.2000000000000008,36327.23000000014,44192.000000000175
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,2.0000000000000084,0.0,0.0,23.72000000000009,47.44000000000018,212.0000000000009,0.20000000000000084,36327.230000000156,44192.00000000019
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,2.000000000000009,0.0,0.0,23.720000000000102,47.440000000000204,212.00000000000097,0.2000000000000009,36327.23000000017,44192.000000000204
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,2.0000000000000093,0.0,0.0,23.72000000000011,47.44000000000022,212.00000000000102,0.20000000000000095,36327.23000000018,44192.00000000022
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,2.0000000000000098,0.0,0.0,23.720000000000113,47.440000000000225,212.00000000000108,0.200000000000001,36327.230000000185,44192.00000000022
2020-03-16,0.9974789915966437,0.017517145079185607,0.004608294279250183,2.00000000000001,0.0,0.0,23.660214285714403,47.44000000000023,212.00000000000108,0.200000000000001,36327.23000000019,44192.00000000022
2020-03-17,0.9926470588235345,0.023092609940610978,0.008001307975113161,2.00000000000001,0.0,0.0,23.545625000000122,47.44000000000024,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-18,0.9874393988364629,0.031007240260888167,0.012565299016241175,2.00000000000001,0.0,0.0,23.42212534340672,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-19,0.984761837427284,0.04172666484337146,0.018494433214992823,2.00000000000001,0.0,0.0,23.358626974588038,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-20,0.9879249656593461,0.05511529598223784,0.02593999103923434,2.00000000000001,0.0,0.0,23.43364056061139,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-21,1.0002197423440586,0.07058663358978132,0.03497422404865661,2.00000000000001,0.0,0.0,23.725211189689347,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-22,1.024599195898317,0.08721599329188369,0.04556324722201292,2.00000000000001,0.0,0.0,24.303369930728586,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-23,1.0382296167039589,0.07987547266768462,0.054483682992463256,2.00000000000001,0.0,0.0,24.6265523349243,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-24,1.0448325228059279,0.07561442609093802,0.06203486954880779,2.00000000000001,0.0,0.0,24.783019454813164,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-25,1.0644905847353456,0.09006569998190758,0.07056477530317026,2.00000000000001,0.0,0.0,25.249080201969633,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
2020-03-26,1.1260020691268178,0.13156026399742,0.08354090532999581,2.00000000000001,0.0012281835811247584,0.0,26.707758115278168,47.440000000000246,212.00000000000108,0.200000000000001,36327.2300000002,44192.00000000022
