date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-03-11,2.0000000000000075,0.0,0.0,2.0000000000000075,0.0,0.0,0.14000000000000057,0.08000000000000031,0.0,204.00000000000074,15.325309533079345,18.80000000000007,12.300000000000047,0.5000000000000019,13352864.000000052
2020-03-12,2.0000000000000084,0.0012281835811247584,0.0,2.0000000000000084,0.0,0.0,0.14000000000000062,0.08000000000000035,0.0,204.00000000000085,15.8124323726636,18.800000000000082,12.300000000000052,0.5000000000000021,13352864.000000058
2020-03-13,2.000000000000009,0.006092436974789941,0.0,2.000000000000009,0.0,0.0,0.14000000000000068,0.08000000000000038,0.0,204.0000000000009,16.398976024811233,18.80000000000009,12.300000000000056,0.5000000000000022,13352864.000000061
2020-03-14,2.0000000000000093,0.014491758241758312,0.0013450226244343922,2.0000000000000093,0.0,0.0,0.1400000000000007,0.08000000000000039,0.0,204.00000000000097,17.079243330825648,18.800000000000093,12.30000000000006,0.5000000000000023,13352864.000000065
2020-03-15,2.0000000000000098,0.026027189722042796,0.0045517533936651755,2.0000000000000098,0.0,0.0,0.14000000000000073,0.0800000000000004,0.0,204.00000000000102,17.8401671458245,18.800000000000097,12.300000000000061,0.5000000000000024,13352864.000000067
2020-03-16,1.9987394957983293,0.03881580276341326,0.010126484728506833,2.00000000000001,0.0,0.0,0.1398991596638663,0.08000000000000042,0.0,204.00000000000105,18.661441778243645,18.800000000000097,12.300000000000063,0.5000000000000026,13352864.000000069
2020-03-17,1.996323529411775,0.05343311904088587,0.0182679404694571,2.00000000000001,0.0,0.0,0.13970588235294193,0.08000000000000043,0.0,204.00000000000108,19.464102826895434,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-18,1.9937196994182391,0.06982597050238402,0.028921543587387022,2.00000000000001,0.0,0.0,0.13949757595345907,0.08000000000000043,0.0,204.00000000000108,20.236256984425,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-19,1.9923809187136496,0.08746967180051154,0.04182011696655848,2.00000000000001,0.0,0.0,0.1393904734970919,0.08000000000000043,0.0,204.00000000000108,21.00980650690314,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-20,1.9939624828296807,0.10548589961638258,0.056514408991887324,2.00000000000001,0.0,0.0,0.1395169986263744,0.08000000000000043,0.0,204.00000000000108,21.830783774812165,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-21,2.000109871172037,0.12273110215249403,0.07239598773939078,2.00000000000001,0.0,0.0,0.1400087896937629,0.08000000000000043,0.0,204.00000000000108,22.75110641546598,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-22,2.0122995979491662,0.13786280625237982,0.08871441161902292,2.00000000000001,0.0,0.0,0.14098396783593325,0.08000000000000043,0.0,204.00000000000108,23.82239364482512,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-23,2.019114808351987,0.13930531412690625,0.10332960315512066,2.00000000000001,0.0,0.0,0.1416300250042934,0.08000000000000043,0.0,204.00000000000108,25.091328523858053,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-24,2.022416261402972,0.14132449302892258,0.1160645908601998,2.00000000000001,0.0,0.0,0.14208741855929652,0.08000000000000043,0.0,204.00000000000108,26.596179650812132,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-25,2.032245292367681,0.1506443070696883,0.1277118238820602,2.00000000000001,0.0,0.0,0.1430820474359561,0.08000000000000043,0.0,204.00000000000108,28.36419243041684,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-26,2.063001034563417,0.17085330140763172,0.13965345420760228,2.00000000000001,0.0,0.0,0.14564960926798215,0.08000000000000043,0.0,204.00000000000108,30.402758899412554,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-27,2.130573335715714,0.20318845698655807,0.15357654831568904,2.00000000000001,0.0,0.0,0.15092886823088342,0.08000000000000043,0.0,204.00000000000108,32.702723667125724,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-28,2.2501924452257027,0.24712308158930496,0.17125949591679293,2.00000000000001,0.0,0.0,0.16000660592429405,0.08000000000000043,0.0,204.00000000000108,35.237359169219594,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-29,2.4348162796206383,0.3008077281279845,0.19441181650773082,2.00000000000001,0.0,0.0,0.17380133453371857,0.08000000000000043,0.0,204.00000000000108,37.9615971080072,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-30,2.667450283406498,0.33493029512637035,0.22220947647258907,2.00000000000001,0.0,0.0,0.19106011531528602,0.08000000000000043,0.0,204.00000000000108,40.811452032686134,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-03-31,2.957859852179959,0.3770542177895101,0.25571835493039574,2.00000000000001,0.0,0.0,0.2124825460856892,0.08000000000000043,0.0,204.00000000000108,43.75785373039703,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-01,3.3296101444678774,0.4419050783389013,0.2971486563076875,2.00000000000001,0.0,0.0,0.23976979579568297,0.08000000000000043,0.0,204.00000000000108,46.799713827209615,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-02,3.8116064448085747,0.5358405734600594,0.3491066441376829,2.00000000000001,0.0,0.0,0.2750122207963426,0.08000000000000043,0.0,204.00000000000108,49.8839482663349,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-03,4.431749436062806,0.6589424856865134,0.4140334414096625,2.00000000000001,0.0,0.0,0.32023007703875717,0.08000000000000043,0.0,204.00000000000108,52.93943744409515,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-04,5.212176653646986,0.806585661937802,0.4937841308310035,2.00000000000001,0.0,0.0,0.37702905422380034,0.08000000000000043,0.0,204.00000000000108,55.888492110220774,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-05,6.165693576208103,0.970614747422972,0.5893120800237063,2.00000000000001,0.0,0.0,0.44634192641445747,0.08000000000000043,0.0,204.00000000000108,58.65545279307291,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-06,7.281752405814785,1.1288821982530748,0.7026002526486796,2.00000000000001,0.0,0.0,0.5274028572219625,0.08000000000000043,0.0,204.00000000000108,61.17313936856043,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-07,8.572804284968733,1.300669405638742,0.8344393620786252,2.00000000000001,0.0,0.0,0.6211154913327627,0.08000000000000043,0.0,204.00000000000108,63.38768823682766,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-08,10.051096426396253,1.4855052862911147,0.9834428053340194,2.00000000000001,0.0,0.0,0.7283757264504461,0.08000000000000043,0.0,204.00000000000108,65.26218020477016,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-09,11.723875002408718,1.6781884346601619,1.1465683677367806,2.00000000000001,0.0,0.0,0.8497213552773967,0.08000000000000043,0.0,204.00000000000108,66.7793613979216,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-10,13.589787311922919,1.869969703499973,1.3195095014005194,2.00000000000001,0.0,0.0,0.9850692970010358,0.08000000000000043,0.0,204.00000000000108,67.9436839443689,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-11,15.636183405726317,2.049439139292727,1.4969887840982268,2.00000000000001,0.0,0.0,1.1335185209085037,0.08000000000000043,0.0,204.00000000000108,68.78283648768854,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-12,17.837092305425994,2.2031911838166724,1.6729780134130399,2.00000000000001,0.0,0.0,1.2932022390976698,0.08000000000000043,0.0,204.00000000000108,69.34889207164886,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-13,20.171872234887246,2.336491642548998,1.8453506723092983,2.00000000000001,0.0,0.0,1.4626392358843412,0.08000000000000043,0.0,204.00000000000108,69.71916905373675,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-14,22.633978513592755,2.4633900635213193,2.0112558936954548,2.00000000000001,0.0,0.0,1.641362749473052,0.08000000000000043,0.0,204.00000000000108,69.99687679030266,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-15,25.20209991622241,2.5690842412415105,2.165808274505596,2.00000000000001,0.0,0.0,1.827831693649718,0.08000000000000043,0.0,204.00000000000108,70.20515759272709,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-16,27.84498153057345,2.6436037433099346,2.3034497740757103,2.00000000000001,0.0,0.0,2.01978004043768,0.08000000000000043,0.0,204.00000000000108,70.36136819454542,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-17,30.5250419010006,2.68060196714632,2.418971137925888,2.00000000000001,0.0,0.0,2.2144788570897376,0.08000000000000043,0.0,204.00000000000108,70.47852614590916,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-04-18,33.20108588599614,2.676450182534922,2.508277965596973,2.00000000000001,0.0,0.0,2.408932833832175,0.08000000000000043,0.0,204.00000000000108,70.56639460943197,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
