date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2020-03-11,13.400602290815637,3.4856531651781166,1.5546321433248056,1.865506941345953,0.3246817509898404,0.13594732593365066,0.16000000000000061,1.448415640123581,2407.0000000000095,1785.000000000007,10.600000000000042,756.0000000000026,756.0000000000026,0.0,32.73068961862313,25.200000000000095,40.80000000000016,1.0000000000000038,71.23000000000027,115559008.00000045
2020-03-12,17.954708038714244,4.595871647087769,2.2027271449915564,2.2874624619887842,0.4245391089760594,0.1974074886325268,0.1600000000000007,1.4546031004869993,2407.000000000011,1785.0000000000077,10.600000000000046,756.000000000003,756.000000000003,0.0,35.56434667070976,25.200000000000102,40.80000000000018,1.0000000000000042,71.2300000000003,115559008.00000048
2020-03-13,23.881302522248408,5.956971608619008,3.000732979946002,2.826618178101161,0.5410934073622978,0.2716444981809245,0.16000000000000075,1.4658248205171585,2407.000000000012,1785.0000000000084,10.60000000000005,756.0000000000033,756.0000000000033,0.0,38.91474578195934,25.20000000000011,40.800000000000196,1.0000000000000044,71.23000000000033,115559008.0000005
2020-03-14,31.368442955034794,7.507935558435831,3.9511266580364337,3.4937192896844755,0.6685543800207552,0.3577888034999476,0.16000000000000078,1.4827157388526415,2407.0000000000123,1785.0000000000089,10.600000000000051,756.0000000000035,756.0000000000035,0.0,42.7305955355646,25.200000000000117,40.8000000000002,1.0000000000000047,71.23000000000035,115559008.00000054
2020-03-15,40.509250768312384,9.154658844004656,5.045665129273943,4.291330191245266,0.7987008528888712,0.4540554035299391,0.1600000000000008,1.5055492475783971,2407.0000000000127,1785.000000000009,10.600000000000053,756.0000000000036,756.0000000000036,0.0,46.92055201689655,25.200000000000124,40.80000000000021,1.0000000000000049,71.23000000000036,115559008.00000057
2020-03-16,50.441359537126445,9.942497041859358,6.178989797181715,5.170404560046759,0.8798918322975533,0.5542335371335576,0.16000000000000084,1.5347799059488292,2407.0000000000127,1785.0000000000093,10.600000000000055,756.0000000000038,756.0000000000038,0.0,51.40424206697115,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000037,115559008.00000057
2020-03-17,61.332926569457754,10.899358237115285,7.360206956806792,6.140295339879943,0.9705038774552286,0.6582682362373705,0.16000000000000086,1.5710277219632403,2407.0000000000127,1785.0000000000095,10.600000000000055,756.0000000000039,756.0000000000039,0.0,56.114908117778555,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-18,73.85257146232294,12.525488296453162,8.652774480694962,7.2339545365841795,1.0941190199207704,0.7683887983803563,0.16000000000000086,1.6143856912785088,2407.0000000000127,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,60.945099963576425,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-19,88.90592827353618,15.057739363904219,10.14803254119351,8.494438106704473,1.260828437532694,0.8880076621336852,0.16000000000000086,1.6648757261188711,2407.0000000000127,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,65.78889640125387,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-20,107.4380596505305,18.53541829151256,11.945351652178285,9.964784623984418,1.4706051678392453,1.0208945636655535,0.16000000000000086,1.7218379516673719,2407.0000000000127,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,70.54915387818681,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-21,130.2852674269738,22.84967296233195,14.137243700348996,11.680424279235911,1.7158336431709693,1.1705571541648105,0.16000000000000086,1.7841177979457483,2407.0000000000127,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,75.11852539571198,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-22,158.06395057023067,27.780532032673392,16.798195218700695,13.66348563024144,1.9832068419451345,1.3397764629086784,0.16000000000000086,1.8504707014004904,2407.0000000000127,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,79.39323309009376,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-23,188.78934948229522,30.726785579126947,19.767401585324848,15.840374403676584,2.17699789163985,1.5250274021265666,0.16000000000000086,1.918691746153797,2409.60042016808,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,83.28690186992986,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2020-03-24,223.07751631340253,34.28920683140409,23.108754485696977,18.23600155259587,2.3957089875728137,1.7285249148787032,0.16000000000000086,1.9854491586780525,2412.8753151260635,1785.0000000000098,10.600000000000055,756.000000000004,756.000000000004,0.0,86.73787969915082,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
