date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,population
2020-03-11,1.0000000000000038,0.0,0.0,1.0000000000000038,0.0,0.0,0.010000000000000038,1.2100000000000046,2.5414277247872934,0.0500000000000002,18.30000000000007,4600.000000000018,0.07000000000000028,9.1383076801883,4.420000000000017,29.00000000000011,6812344.000000026
2020-03-12,1.0000000000000042,0.0,0.0,1.0000000000000042,0.0,0.0,0.010000000000000044,1.2100000000000053,2.5485021179222502,0.05000000000000021,18.300000000000082,4600.00000000002,0.07000000000000031,10.655991102739824,4.4200000000000195,29.00000000000012,6812344.000000029
2020-03-13,1.0000000000000044,0.0,0.0,1.0000000000000044,0.0,0.0,0.010000000000000047,1.2100000000000057,2.574550473380282,0.050000000000000225,18.30000000000009,4600.000000000022,0.07000000000000034,12.525032435005764,4.420000000000021,29.00000000000013,6812344.000000031
2020-03-14,1.0000000000000047,0.0,0.0,1.0000000000000047,0.0,0.0,0.010000000000000049,1.210000000000006,2.663637483348079,0.05000000000000024,18.300000000000093,4600.000000000023,0.07000000000000035,14.777661850494818,4.420000000000022,29.00000000000014,6812344.000000033
2020-03-15,1.0000000000000049,0.0,0.0,1.0000000000000049,0.0,0.0,0.01000000000000005,1.2100000000000062,2.8247158306752524,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,17.44437098386339,4.420000000000023,29.000000000000142,6812344.0000000335
2020-03-16,1.000000000000005,0.0,0.0,1.000000000000005,0.0,0.0,0.010000000000000052,1.2100000000000062,3.073643531054279,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,20.557429013592476,4.420000000000023,29.000000000000146,6812344.000000034
2020-03-17,1.000000000000005,0.0,0.0,1.000000000000005,0.0,0.0,0.010000000000000054,1.2100000000000062,3.427719720042493,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,24.12897706077618,4.420000000000023,29.00000000000015,6812344.000000035
2020-03-18,1.000000000000005,0.0,0.0,1.000000000000005,0.0,0.0,0.010000000000000054,1.2100000000000062,3.887927799081651,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,28.13846356481296,4.420000000000023,29.000000000000153,6812344.000000035
2020-03-19,1.000000000000005,0.0006140917905623792,0.0,1.000000000000005,0.0,0.0,0.010000000000000054,1.2100000000000062,4.444379915245312,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,32.531126115755875,4.420000000000023,29.000000000000153,6812344.000000035
2020-03-20,1.000000000000005,0.0030462184873949706,0.0,1.000000000000005,0.0,0.0,0.010000000000000054,1.2100000000000062,5.084408077998312,0.05000000000000025,18.300000000000097,4600.000000000024,0.07000000000000037,37.223848626894544,4.420000000000023,29.000000000000153,6812344.000000035
