date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,handwashing_facilities,hospital_beds_per_thousand,population
2020-03-11,2.0000000000000075,0.0,0.0,3.0000000000000124,0.0,0.0,32.671057905478555,1.2000000000000044,24.943747956874624,23.00000000000009,0.09000000000000033,11.500000000000044,0.0,106.00000000000043,106.00000000000043,0.0,16.60671390954358,23.00000000000009,17.700000000000063,2.4800000000000093,3689.2500000000136,57.50000000000023,234.5000000000009,13.940000000000053,2.0000000000000075,20017670.00000008
2020-03-12,2.0000000000000084,0.0012281835811247584,0.0,3.0000000000000133,0.0,0.0,32.703794398727574,1.2000000000000048,24.92557114865148,23.0000000000001,0.09000000000000039,11.50000000000005,0.0,106.00000000000045,106.00000000000045,0.0,16.674063712700693,23.0000000000001,17.700000000000074,2.48000000000001,3689.250000000015,57.500000000000256,234.50000000000102,13.940000000000058,2.0000000000000084,20017670.00000009
2020-03-13,2.000000000000009,0.006092436974789941,0.0,3.000000000000014,0.0,0.0,32.85259531423641,1.2000000000000053,24.91198702341495,23.000000000000107,0.09000000000000041,11.500000000000053,0.0,106.00000000000048,106.00000000000048,0.0,16.798280816199753,23.000000000000107,17.70000000000008,2.480000000000011,3689.2500000000164,57.50000000000027,234.50000000000108,13.940000000000063,2.000000000000009,20017670.000000097
2020-03-14,2.0000000000000093,0.014491758241758312,0.0013450226244343922,3.000000000000015,0.0,0.0,33.170692445599784,1.2000000000000055,24.90336647958452,22.991176470588346,0.08998739495798364,11.501260504201735,0.0,106.00000000000051,106.00000000000051,0.0,16.986373346474338,23.00000000000011,17.700000000000085,2.480000000000012,3689.2500000000173,57.500000000000284,234.50000000000114,13.940000000000067,2.0000000000000093,20017670.0000001
2020-03-15,2.0000000000000098,0.026027189722042796,0.0045517533936651755,3.000000000000016,0.0,0.0,33.76292560440027,1.2000000000000057,24.92605427145313,22.96165966386566,0.0899758403361349,11.503298319327786,0.0,106.00000000000054,106.00000000000054,0.0,17.255943875401996,23.000000000000114,17.700000000000088,2.4800000000000124,3689.2500000000177,57.5000000000003,234.5000000000012,13.940000000000069,2.0000000000000098,20017670.000000104
2020-03-16,1.9672268907563124,0.019520392291532098,0.005626484728506798,3.000000000000016,0.0,0.0,34.858861947320946,1.200000000000006,25.078154148968032,22.91171016483528,0.0899865667420819,11.50316055268267,0.0,106.00000000000054,106.00000000000054,0.0,17.62150493305443,23.000000000000117,17.700000000000088,2.480000000000013,3689.250000000018,57.50000000000031,234.50000000000125,13.94000000000007,2.00000000000001,20017670.000000104
2020-03-17,1.904411764705892,0.014640294218649073,0.005142940469457003,3.000000000000016,0.0,0.0,36.75139435965043,1.2000000000000062,25.39938807455735,22.850460063833342,0.09002337689883692,11.500356839851385,0.0,106.00000000000054,106.00000000000054,0.0,18.104037070831573,23.00000000000012,17.700000000000088,2.480000000000013,3689.2500000000186,57.50000000000031,234.50000000000125,13.940000000000072,2.00000000000001,20017670.000000104
2020-03-18,1.836712184873959,0.020934971795208493,0.00650087051046377,3.000000000000016,0.0,0.0,39.83819832306691,1.2000000000000062,25.97723982773447,22.804474007151057,0.0900786186469785,11.493787345467094,0.0,106.00000000000054,106.00000000000054,0.0,18.72443488133961,23.000000000000124,17.700000000000088,2.480000000000013,3689.250000000019,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-03-19,1.8019038865546309,0.06615371753418939,0.014619996774250552,3.000000000000016,0.0,0.0,44.47683878754913,1.2000000000000062,26.763068849469285,22.805908834387242,0.09017547982233806,11.474776514271635,0.0,106.00000000000054,106.00000000000054,0.0,19.498591513299502,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-03-20,1.8430245535714376,0.1541401750284706,0.03496047269381017,3.000000000000016,0.0,0.0,50.92113911005431,1.2000000000000062,27.655220189138205,22.881564786747155,0.09030517159913892,11.436313478140717,0.0,106.00000000000054,106.00000000000054,0.0,20.433712057728375,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
