date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2021-10-17,101750332.92124635,206897.55867976078,206796.71871038323,1793185.489252844,2579.2687407597605,2590.256694833854,2.759176980551907,131.48825722403245,69.09708930979198,4418817.884663669,4505382.4063661415,0.09625410180524216,1250514600.0000064
2021-10-18,101957580.04815856,207247.1269122126,206715.69696184396,1795771.43696226,2585.947709415978,2585.655448565601,2.845430569932357,131.83935096585904,69.18803983302281,4413659.2759250365,4475079.337369958,0.09457309089821099,1250514600.0000064
2021-10-19,102165319.59437698,207739.54621841962,206800.73640496438,1798366.2016389566,2594.764676696764,2584.2313317377143,2.9353371485223168,132.19121005697366,69.27821668795403,4419183.884480952,4452555.499035878,0.09309820860675469,1250514600.0000064
2021-10-20,102373847.25711125,208527.66273427394,207071.1100393409,1800972.0800592136,2605.8784202569013,2586.1153617638583,3.029413010066597,132.54450805986036,69.36766477840905,4433854.882995497,4438625.252896824,0.09180733454168541,1250514600.0000064
2021-10-21,102583517.0115149,209669.75440364692,207547.07654243422,1803591.0430276059,2618.9629683924213,2591.2065499266464,3.127982996076132,132.8996452659685,69.45635798910746,4454415.506299635,4433339.557901454,0.09066206199223702,1250514600.0000064
2021-10-22,102794670.1845413,211153.1730263942,208243.28734881044,1806224.3718149862,2633.3287873802924,2599.1726954120213,3.231287828828274,133.2568291337041,69.54420352738337,4478785.775959381,4436147.485055056,0.08961015347543191,1250514600.0000064
2021-10-23,103007582.26033567,212912.0757943596,209163.84195957193,1808872.3854869693,2648.0136719831867,2609.4509808350376,3.3394923745300664,133.6160425031548,69.63108089375999,4504672.712124681,4446199.409961306,0.08861210767283133,1250514600.0000064
2021-10-24,103222422.98427904,214840.72394337828,210298.57942443038,1811534.2364002974,2661.850913328053,2621.2484188842004,3.4528099725588346,133.97715307969338,69.71687110988053,4529723.059901533,4462043.0770572815,0.08763749058009226,1250514600.0000064
2021-10-25,103438923.09060115,216500.10632211063,211620.43326418605,1814208.941699062,2674.705298764628,2633.9280780610206,3.571355540181898,134.33996904377153,69.8014676504454,4551941.835633978,4481797.825989477,0.08665006363642677,1250514600.0000064
2021-10-26,103657249.19259548,218326.10199433053,213132.79809390585,1816896.6346841245,2687.692985062486,2647.20357890776,3.6951278380711416,134.70407794637117,69.88479886323816,4567971.380119155,4503053.309440401,0.08562022387470222,1250514600.0000064
2021-10-27,103877681.63104986,220432.4384543778,214833.48014799916,1819596.2882302904,2699.65354616597,2660.600084310106,3.824019278682645,135.06897022448445,69.96679759603893,4578280.726282003,4523685.728492719,0.0845464542667249,1250514600.0000064
2021-10-28,104100508.1378803,222826.50683044107,216713.01611099968,1822305.9623912077,2709.6741609173064,2673.5589203754403,3.957811808721104,135.4339938286738,70.04738892101119,4581642.044889272,4541861.121304905,0.0834230921544717,1250514600.0000064
2021-10-29,104325944.08385639,225435.9459760955,218753.4122406515,1825022.99010304,2717.0277118321337,2685.5160420915386,4.096220685887958,135.79862029070398,70.12657433458526,4579643.140809818,4556269.496101504,0.08226447490124497,1250514600.0000064
2021-10-30,104554072.66439535,228128.58053895624,220927.19871022392,1827744.116462221,2721.1263591811503,2695.9608825705973,4.238872851196842,136.16242562526799,70.20443123574834,4573730.911522044,4566135.128895786,0.08109832385531328,1250514600.0000064
2021-10-31,104784800.03890753,230727.3745121684,223196.72036524746,1830465.6031837722,2721.486721551348,2704.48048998225,4.385491580866933,136.52512578003714,70.28107310360514,4564734.185128287,4571136.8853273075,0.07996078232264214,1250514600.0000064
2021-11-01,105017231.3016921,232431.26278457913,225472.6000599734,1833181.8951803334,2716.2919965610586,2710.4216890768657,4.5357875608926115,136.88651385668288,70.35666358659212,4553086.910517198,4571300.630656767,0.07889269404644196,1250514600.0000064
2021-11-02,105251472.11890012,234240.817208021,227746.13105532297,1835891.5949469851,2709.699766651567,2713.565792987356,4.689307380430293,137.24632640737983,70.43141010106248,4538008.66129773,4567020.38805399,0.077936812066829,1250514600.0000064
2021-11-03,105487959.69966328,236487.58076315897,230039.72310306336,1838594.8776905257,2703.2827435407153,2714.084557410204,4.845584122911609,137.60431413326614,70.50550537799477,4519599.921716678,4558637.532427053,0.07709837504882902,1250514600.0000064
2021-11-04,105727265.3290624,239305.62939913105,232393.88378204897,1841293.069062984,2698.191372458384,2712.444486577372,5.004274065034393,137.96039073892848,70.57913808326992,4499602.796200249,4546917.715270522,0.07638696809980869,1250514600.0000064
2021-11-05,105969946.26785383,242680.9387914301,234857.45450040261,1843988.3284617527,2695.2593987684845,2709.3350627352306,5.165203771141671,138.31469883958763,70.65250692379708,4480866.915023496,4532806.869581534,0.07581058806580684,1250514600.0000064
