date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population
2020-03-11,2.0000000000000075,0.0,0.0,1.0000000000000038,0.0,0.0,0.6800000000000026,0.830000000000003,6.722578794976256,233.0000000000009,0.020000000000000077,20.138845909705452,28.60000000000011,6.220000000000024,1.4000000000000052,10.20000000000004,2.3000000000000083,929769.0000000036
2020-03-12,2.0000000000000084,0.0012281835811247584,0.0,1.0000000000000042,0.0,0.0,0.6800000000000029,0.8300000000000034,7.014977154230012,233.00000000000102,0.020000000000000087,21.120482525362508,28.600000000000126,6.220000000000026,1.4000000000000057,10.200000000000045,2.3000000000000096,929769.000000004
2020-03-13,2.000000000000009,0.006092436974789941,0.0,1.0000000000000044,0.0,0.0,0.6800000000000032,0.8300000000000036,7.414231949921605,233.00000000000108,0.020000000000000094,22.55392815129406,28.600000000000136,6.220000000000028,1.4000000000000061,10.200000000000049,2.3000000000000105,929769.0000000043
2020-03-14,2.0000000000000093,0.014491758241758312,0.0013450226244343922,1.0000000000000047,0.0,0.0,0.6800000000000033,0.8300000000000038,7.919049043242768,233.00000000000114,0.020000000000000098,24.473975848441498,28.600000000000144,6.22000000000003,1.4000000000000066,10.20000000000005,2.300000000000011,929769.0000000045
2020-03-15,2.0000000000000098,0.026027189722042796,0.0045517533936651755,1.0000000000000049,0.0,0.0,0.6800000000000034,0.8300000000000041,8.604398019234504,233.0000000000012,0.0200000000000001,26.88748641121805,28.60000000000015,6.220000000000031,1.4000000000000068,10.200000000000053,2.3000000000000114,929769.0000000047
2020-03-16,1.996218487394968,0.036294794360051896,0.009760938510019435,1.000000000000005,0.0,0.0,0.6800000000000035,0.8300000000000042,9.512511237976854,233.00000000000125,0.020000000000000104,29.766841375963686,28.600000000000154,6.220000000000032,1.400000000000007,10.200000000000053,2.3000000000000114,929769.0000000048
2020-03-17,1.9889705882353044,0.04860118626777659,0.017201763998868858,1.000000000000005,0.0,0.0,0.6800000000000036,0.8300000000000043,10.654889515532865,233.00000000000125,0.020000000000000108,33.06664622266449,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.0000000049
2020-03-18,1.981159098254697,0.06461831051531222,0.02710025641867337,1.000000000000005,0.0,0.0,0.6800000000000036,0.8300000000000043,12.00154609592569,233.00000000000125,0.020000000000000108,36.72377151250586,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-03-19,1.9771427561409285,0.08479211039133246,0.03961058339351386,1.000000000000005,0.0,0.0,0.6800000000000036,0.8300000000000043,13.496038100278703,233.00000000000125,0.020000000000000108,40.640589784993566,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-03-20,1.9818874484890217,0.10864902784844466,0.0547635290124917,1.000000000000005,0.0,0.0,0.6800000000000036,0.8300000000000043,15.063922832912136,233.00000000000125,0.020000000000000108,44.74827297869354,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
