date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,life_expectancy,human_development_index,population
2020-03-11,2.0000000000000075,0.0,0.0,1.0000000000000038,0.0,0.0,0.3000000000000011,0.8900000000000035,1.1200000000000045,0.020000000000000077,8.335839524681,27.30000000000011,3.2000000000000126,137.02000000000058,74.4800000000003,0.6600000000000027,6948395.000000026
2020-03-12,2.0000000000000084,0.0012281835811247584,0.0,1.0000000000000042,0.0,0.0,0.3000000000000012,0.8900000000000039,1.120000000000005,0.020000000000000087,8.424909055275469,27.30000000000012,3.2000000000000135,137.02000000000064,74.48000000000033,0.6600000000000029,6948395.00000003
2020-03-13,2.000000000000009,0.006092436974789941,0.0,1.0000000000000044,0.0,0.0,0.3000000000000013,0.8900000000000041,1.1200000000000054,0.020000000000000094,8.567870867086866,27.30000000000013,3.2000000000000144,137.02000000000066,74.48000000000036,0.6600000000000031,6948395.000000032
2020-03-14,2.0000000000000093,0.014491758241758312,0.0013450226244343922,1.0000000000000047,0.0,0.0,0.3000000000000014,0.8900000000000043,1.1200000000000057,0.020000000000000098,8.770651049474825,27.300000000000136,3.2000000000000153,137.0200000000007,74.48000000000037,0.6600000000000033,6948395.0000000335
2020-03-15,2.0000000000000098,0.026027189722042796,0.0045517533936651755,1.0000000000000049,0.0,0.0,0.30000000000000143,0.8900000000000046,1.1200000000000059,0.0200000000000001,9.035897950971679,27.30000000000014,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000034,6948395.000000035
2020-03-16,2.00000000000001,0.04007630696509394,0.010302955316742128,1.000000000000005,0.0,0.0,0.3000000000000015,0.8900000000000047,1.1200000000000059,0.020000000000000104,9.36260413549768,27.300000000000143,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-17,2.00000000000001,0.055849085427440506,0.018782646351810046,1.000000000000005,0.0,0.0,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,9.745822849522435,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-18,2.00000000000001,0.07242980049591992,0.029800785668834998,1.000000000000005,0.0,0.0,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,10.17645537243596,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-19,2.00000000000001,0.0888084525051011,0.04288678834664898,1.000000000000005,0.0006140917905623792,0.0,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,10.641091529326987,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-20,2.00000000000001,0.10390433550035157,0.05735966139573348,1.000000000000005,0.0030462184873949706,0.0,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,11.13123041170114,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-21,2.00000000000001,0.11658371381013785,0.07238060577530706,1.000000000000005,0.007245879120879156,0.0006493212669683272,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,11.642053060876714,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-03-22,2.00000000000001,0.12567307947525064,0.0869924679061411,1.000000000000005,0.013013594861021398,0.002197398190045257,0.30000000000000154,0.8900000000000048,1.1200000000000059,0.020000000000000108,12.163359123388648,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
