date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,handwashing_facilities,population
2020-03-11,9.943477294764097,0.3377009009575199,0.1404063393467082,10.00000000000004,0.0,0.0,0.09000000000000033,0.010000000000000038,1.2700000000000045,111.00000000000044,6.966387918103583,19.92255171299297,0.05994980203619933,15.607065287653581,1971.0000000000075,1971.0000000000075,0.020000000000000077,12.006337251223679,10.20000000000004,25.400000000000087,6.700000000000026,204.3000000000008,25.380000000000095,12224114.000000047
2020-03-12,9.931428268422795,0.43123301249900714,0.20281703634584292,10.000000000000044,0.0,0.0,0.09000000000000039,0.010000000000000044,1.2700000000000051,111.00000000000048,7.194516617310729,19.871826519069252,0.05996057389301901,15.603754040077634,1971.0000000000084,1971.0000000000084,0.020000000000000087,15.6075750853508,10.200000000000045,25.400000000000098,6.7000000000000295,204.30000000000086,25.380000000000106,12224114.000000052
2020-03-13,9.945662345467078,0.5331855867821428,0.2759311353718586,10.000000000000048,0.0,0.0,0.09000000000000041,0.010000000000000047,1.2700000000000058,111.00000000000053,7.60943586311234,19.836449074822326,0.059964612708064274,15.601344941822953,1971.000000000009,1971.000000000009,0.020000000000000094,19.68814850858328,10.200000000000049,25.40000000000011,6.700000000000031,204.30000000000092,25.380000000000113,12224114.000000056
2020-03-14,10.000988840548287,0.6378174383089743,0.3577107949678088,10.00000000000005,0.0,0.0,0.09000000000000044,0.010000000000000049,1.2700000000000062,111.00000000000055,8.260387740902466,19.849783477092856,0.05992918028088669,15.60399674773763,1971.0000000000095,1971.0000000000095,0.020000000000000098,24.24165873114662,10.20000000000005,25.400000000000116,6.700000000000033,204.30000000000098,25.38000000000012,12224114.000000058
2020-03-15,10.11069638154245,0.7377522190032254,0.44532268898603855,10.000000000000052,0.0,0.0,0.09000000000000047,0.01000000000000005,1.2700000000000065,111.00000000000057,9.192452651184299,19.957247110082115,0.059859457932061357,15.60980428349232,1971.00000000001,1971.00000000001,0.0200000000000001,29.221358463356793,10.200000000000053,25.40000000000012,6.700000000000035,204.30000000000103,25.380000000000123,12224114.00000006
2020-03-16,10.195982854999773,0.7474964525523554,0.5257754685818053,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000052,1.2700000000000067,111.00000000000058,10.443317348763163,20.208530031979844,0.05982558892415922,15.610940801500966,1971.0000000000102,1971.0000000000102,0.020000000000000104,34.52169758054934,10.200000000000053,25.400000000000123,6.700000000000035,204.30000000000103,25.380000000000127,12224114.000000061
2020-03-17,10.271599293803174,0.7655512340490445,0.5989335729942091,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2700000000000067,111.0000000000006,12.046406078799286,20.649076903429,0.05990829964399215,15.597277999315793,1971.0000000000105,1971.0000000000105,0.020000000000000108,40.02603999213477,10.200000000000053,25.400000000000126,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000063
2020-03-18,10.409533342362737,0.8418751256014259,0.6713242909285927,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2700000000000067,111.00000000000061,14.018163479590765,21.31815867951102,0.06021693901870848,15.556528312027268,1971.0000000000105,1971.0000000000105,0.020000000000000108,45.61801884348707,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-03-19,10.711771855511564,1.0026248315960293,0.7532955776017465,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2700000000000067,111.00000000000061,16.382267567676298,22.250723082031488,0.0608640617300948,15.475773738868565,1971.0000000000105,1971.0000000000105,0.020000000000000108,51.19003837308081,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-03-20,11.289872847677646,1.2561056631281817,0.8568844175258105,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2700000000000067,111.00000000000061,19.130038587845174,23.456238820896633,0.06204348909007281,15.341017440544462,1971.0000000000105,1971.0000000000105,0.020000000000000108,56.628871701594804,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-03-21,12.24964445476278,1.5972343863248082,0.994218096596202,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2699873949579898,111.00000000000061,22.234289606688705,24.931820356784346,0.06393436213106472,15.139353901352129,1971.0000000000105,1971.0000000000105,0.020000000000000108,61.81757863075342,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-03-22,13.679654155551747,2.010886358586532,1.1763151561575609,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.2699506302521075,111.00000000000061,25.631643998811022,26.666560807342666,0.06665875479157596,14.862125316124006,1971.0000000000105,1971.0000000000105,0.020000000000000108,66.65911626136511,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-03-23,15.592190519701978,2.4239857127020246,1.4159676211582513,10.000000000000053,0.0,0.0,0.09000000000000047,0.010000000000000054,1.269875222204273,111.00000000000061,29.255152682366237,28.656659454892957,0.07021691677241511,14.508583321288238,1971.0000000000105,1971.0000000000105,0.020000000000000108,71.09117850177702,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
